% lines 11-1633 are apache, lines 1634-4003 are Java, lines 4003-5913 are JFace. (ver libro1.xlsx)
% 2 clases
% non-directive and semi-directive instances were taken as directive class

@RELATION "3_Apache_Java_JFace.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
"@param element the element\n ",non-directive
"@param state <code>true</code> if the item should be grayed,\n  and <code>false</code> if it should be ungrayed\n ",non-directive
"@return <code>true</code> if the gray state could be set, \n  and <code>false</code> otherwise\n",non-directive
" Sets the style bits for this cell editor.\n\n ",non-directive
"@param style\n            the SWT style bits for this cell editor\n ",non-directive
"@since 2.1\n",non-directive
" Returns the style bits for this cell editor.\n\n ",non-directive
"@return the style for this cell editor\n ",non-directive
"@since 2.1\n",non-directive
" Removes the given property change listener from this cell editor. ",non-directive
"Has no\n affect if an identical property change listener is not registered.\n\n ",directive
"@param listener\n            a property change listener\n",non-directive
" Notifies any help listeners that help has been requested.\n ",non-directive
"Only listeners registered at the time this method is called are notified.\n\n ",directive
"@param event a help event\n\n ",non-directive
"@see HelpListener#helpRequested(org.eclipse.swt.events.HelpEvent)\n",non-directive
" Removes the given help listener from this viewer.\n ",non-directive
"Has no affect if an identical listener is not registered.\n\n ",non-directive
"@param listener a help listener\n",non-directive
" Returns a text label that is based on the given text label,\n but decorated with additional information relating to the state\n of the provided element.\n \n",non-directive
" Text and image decoration updates can occur as a result of other updates\n within the workbench including deferred decoration by background processes.\n ",non-directive
"Clients should handle labelProviderChangedEvents for the given element to get\n the complete decoration.\n ",directive
"@see LabelProviderChangedEvent\n ",non-directive
"@see IBaseLabelProvider#addListener\n\n ",non-directive
"@param text the input text label to decorate\n ",non-directive
"@param element the element whose image is being decorated\n ",non-directive
"@return the decorated text label, or <code>null</code> if no decoration is to be applied\n",non-directive
" Creates a new cell editor with a combo containing the given list of\n choices and parented under the given control. ",non-directive
"The cell editor value is\n the zero-based index of the selected item. ",non-directive
"Initially, the cell editor has\n no cell validator and the first item in the list is selected.\n\n ",non-directive
"@param parent\n            the parent control\n ",non-directive
"@param items\n            the list of strings for the combo box\n",non-directive
" Returns the paths in this selection whose last segment is equal\n to the given element\n \n ",non-directive
"@param element the element to get the tree paths for\n \n ",non-directive
"@return the array of tree paths\n",non-directive
" Is the cell editable\n\n ",non-directive
"@param element\n            the model element\n ",non-directive
"@return true if editable\n",non-directive
" Return the font for element or <code>null</code> if there\n is not one.\n \n",non-directive
"@param element\n ",non-directive
"@return Font or <code>null</code>\n",non-directive
" Returns the viewer of this viewer column.\n \n",non-directive
"@return Returns the viewer.\n \n",non-directive
"@since 3.4\n",non-directive
" Create a new instance of the receiver at columnIndex.\n \n",non-directive
"@param viewer\n            the viewer the column is part of\n ",non-directive
"@param columnOwner\n            the widget owning the viewer in case the widget has no columns\n            this could be the widget itself\n",non-directive
" Provides a background color for the given element.\n \n",non-directive
"@param element\n            the element\n ",non-directive
"@return the background color for the element, or <code>null</code> to\n         use the default background color\n",non-directive
" Returns the styled text for the label of the given element.\n \n",non-directive
"@param element\n            the element for which to provide the styled label text\n ",non-directive
"@return the styled text string used to label the element\n",non-directive
" For a TreeViewer with a tree with the VIRTUAL style bit set, set the\n number of children of the given element or tree path. ",non-directive
"To set the number\n of children of the invisible root of the tree, you can pass the input\n object or an empty tree path.\n\n ",non-directive
"@param elementOrTreePath\n            the element, or tree path\n ",non-directive
"@param count\n\n ",non-directive
"@since 3.2\n",non-directive
" Sets a new selection for this viewer and optionally makes it visible.\n ",non-directive
"<p>\n <b>Currently the <code>reveal</code> parameter is not honored because\n {@link Tree} does not provide an API to only select an item without\n scrolling it into view</b>\n </p>\n\n ",directive
"@param selection\n            the new selection\n ",non-directive
"@param reveal\n            <code>true</code> if the selection is to be made visible,\n            and <code>false</code> otherwise\n",non-directive
" Creates a tree viewer on a newly-created tree control under the given\n parent. ",non-directive
"The tree control is created using the given SWT style bits. ",non-directive
"The\n viewer has no input, no content provider, a default label provider, no\n sorter, and no filters.\n\n ",non-directive
"@param parent\n            the parent control\n ",non-directive
"@param style\n            the SWT style bits used to create the tree.\n",non-directive
"@param viewer\n            the viewer this editor is attached to\n ",non-directive
"@param editorActivationStrategy\n            the strategy used to decide about editor activation\n ",non-directive
"@param feature\n            bit mask controlling the editor\n            \n            ",non-directive
"--  {@link ColumnViewerEditor#DEFAULT}\n            ",non-directive
"--  {@link ColumnViewerEditor#TABBING_CYCLE_IN_ROW}\n            ",non-directive
"--  {@link ColumnViewerEditor#TABBING_HORIZONTAL}\n            ",non-directive
"--  {@link ColumnViewerEditor#TABBING_MOVE_TO_ROW_NEIGHBOR}\n            ",non-directive
"--  {@link ColumnViewerEditor#TABBING_VERTICAL}\n            \n",non-directive
" Sets the filter for this content provider. ",non-directive
"This filter takes priority over\n anything that was supplied to the <code>TableViewer</code>. ",non-directive
"The filter\n must be capable of being used in a background thread.\n \n",directive
"@param toSet filter to set\n",non-directive
" Returns the item at the given index. ",non-directive
"Indexes are based on sorted order.\n \n",non-directive
"@param index index to test\n ",non-directive
"@return the item at the given index\n",non-directive
" Returns true iff this collection contains the given item\n \n ",non-directive
"@param item item to test\n ",non-directive
"@return true iff this collection contains the given item\n",non-directive
" Adds a listener to this model. ",non-directive
"The listener should be given the model's\n current contents (either through setContents or a sequence of adds) at the\n receiver's earliest convenience. ",directive
"The receiver will notify the listener\n about any changes in state until the listener is removed.\n \n",non-directive
" <p>\n Has no effect if an identical listener is already registered.\n ",directive
"</p>\n \n ",non-directive
"@param listener listener to add\n",non-directive
" Adds the given elements to the set. ",non-directive
"Duplicate elements are ignored.\n \n",non-directive
"@param toAdd elements to add\n",non-directive
" Adds the given window to the set of windows managed by\n this window manager. ",non-directive
"Does nothing is this window is\n already managed by this window manager.\n\n ",non-directive
"@param window the window\n",non-directive
" Creates this window's widgetry in a new top-level shell.\n ",non-directive
"<p>\n The default implementation of this framework method creates this window's\n shell (by calling <code>createShell</code>), and its controls (by\n calling <code>createContents</code>), then initializes this window's\n shell bounds (by calling <code>initializeBounds</code>).\n ",directive
"</p>\n",non-directive
" Returns the top level control for this window. ",non-directive
"The parent of this control\n is the shell.\n \n",non-directive
"@return the top level control, or <code>null</code> if this window's\n         control has not been created yet\n",non-directive
" Returns the initial location to use for the shell. ",non-directive
"The default\n implementation centers the shell horizontally (1/2 of the difference to\n the left and 1/2 to the right) and vertically (1/3 above and 2/3 below)\n relative to the parent shell, or display bounds if there is no parent\n shell.\n \n",non-directive
"@param initialSize\n            the initial size of the shell, as returned by\n            <code>getInitialSize</code>.\n ",non-directive
"@return the initial location of the shell\n",non-directive
" Gets the default orientation for windows. ",non-directive
"If it is not\n set the default value will be unspecified (SWT#NONE).\n \n",non-directive
" \n ",non-directive
"@return SWT#NONE, SWT.RIGHT_TO_LEFT or SWT.LEFT_TO_RIGHT\n ",non-directive
"@see SWT#RIGHT_TO_LEFT\n ",non-directive
"@see SWT#LEFT_TO_RIGHT\n ",non-directive
"@see SWT#NONE\n ",non-directive
"@since 3.1\n",non-directive
" Creates a window instance, whose shell will be created under the given\n parent shell. ",non-directive
"Note that the window will have no visual representation\n until it is told to open. ",directive
"By default, <code>open</code> does not block.\n \n",non-directive
"@param parentShell\n            the parent shell, or <code>null</code> to create a top-level\n            shell. ",non-directive
"Try passing \"(Shell)null\" to this method instead of \"null\"\n            if your compiler complains about an ambiguity error.\n ",directive
"@see #setBlockOnOpen\n ",non-directive
"@see #getDefaultOrientation()\n",non-directive
" Returns the menu bar manager for this window (if it has one).\n\n ",non-directive
"@return the menu bar manager, or <code>null</code> if\n   this window does not have a menu bar\n ",non-directive
"@see #addMenuBar()\n",non-directive
" Returns the cool bar manager for this window.\n \n",non-directive
"@return the cool bar manager, or <code>null</code> if\n   this window does not have a cool bar\n ",non-directive
"@see #addCoolBar(int)\n ",non-directive
"@since 3.2\n",non-directive
" Returns whether or not children exist for the Application Window's\n toolbar control.\n ",non-directive
"<p>\n ",non-directive
"@return boolean true if children exist, false otherwise\n",non-directive
" Returns whether or not children exist for this application window's\n cool bar control.\n \n",non-directive
"@return boolean true if children exist, false otherwise\n ",non-directive
"@since 3.0\n",non-directive
" Create an application window instance, whose shell will be created under the\n given parent shell.\n ",non-directive
"Note that the window will have no visual representation (no widgets)\n until it is told to open. ",directive
"By default, <code>open</code> does not block.\n\n ",non-directive
"@param parentShell the parent shell, or <code>null</code> to create a top-level shell\n",non-directive
" Get the data restored under the key\n \n ",non-directive
"@param key\n            the key\n ",non-directive
"@return data or <code>null</code> if no entry is restored under the key\n",non-directive
" Set to <code>false</code> if display bounds should not be respected or\n to <code>true</code> if the tooltip is should repositioned to not\n overlap the display bounds.\n ",non-directive
"<p>\n Default is <code>true</code>\n </p>\n \n ",non-directive
"@param respectDisplayBounds\n",non-directive
" Set to <code>false</code> if monitor bounds should not be respected or\n to <code>true</code> if the tooltip is should repositioned to not\n overlap the monitors bounds. ",non-directive
"The monitor the tooltip belongs to is the\n same is control's monitor the tooltip is shown for.\n ",non-directive
"<p>\n Default is <code>true</code>\n </p>\n \n ",non-directive
"@param respectMonitorBounds\n",non-directive
" Creates the content area of the the tooltip.\n \n",non-directive
"@param event\n            the event that triggered the activation of the tooltip\n ",non-directive
"@param parent\n            the parent of the content area\n ",non-directive
"@return the content area created\n",non-directive
" Set the popup delay.\n \n",non-directive
"@param popupDelay\n            the delay before the tooltip is shown to the user. ",non-directive
"If\n            <code>0</code> the tooltip is shown immediately\n",non-directive
" The foreground {@link Color} used by {@link CLabel} in the default\n implementation\n \n ",non-directive
"@param event\n            the event triggered the popup of the tooltip\n ",non-directive
"@return the {@link Color} or <code>null</code> if default foreground\n         color should be used\n",non-directive
" Performs the operation specified by the operation code on the target.\n ",non-directive
"<code>doOperation</code> must only be called if <code>canDoOperation</code>\n returns <code>true</code>.\n\n ",directive
"@param operation the operation code\n",non-directive
" Sets this viewer's hyperlink detectors for the given state mask.\n\n ",non-directive
"@param hyperlinkDetectors	the new array of hyperlink detectors, <code>null</code>\n 									or an empty array to disable hyperlinking\n ",non-directive
"@param eventStateMask		the SWT event state mask to activate hyperlink mode\n",non-directive
" Sets the hover enrich mode.\n ",non-directive
"A non-<code>null</code> <code>mode</code> defines when hovers\n should be enriched once the mouse is moved into them.\n ",non-directive
"If <code>mode</code> is <code>null</code>, hovers are automatically closed\n when the mouse is moved out of the {@link ITextHover#getHoverRegion(ITextViewer, int) hover region}.\n ",non-directive
"<p>\n Note that a hover can only be enriched if its {@link IInformationControlExtension5#getInformationPresenterControlCreator()}\n is not <code>null</code>.\n ",directive
"</p>\n\n ",non-directive
"@param mode the enrich mode, or <code>null</code>\n",non-directive
" Called before the input document is replaced.\n\n ",non-directive
"@param oldInput the text viewer's previous input document\n ",non-directive
"@param newInput the text viewer's new input document\n",non-directive
" Called after the input document has been replaced.\n\n ",non-directive
"@param oldInput the text viewer's previous input document\n ",non-directive
"@param newInput the text viewer's new input document\n",non-directive
" Creates a default information control with the given shell as parent. ",non-directive
"An information\n presenter that can handle simple HTML is used to process the information to be displayed.\n\n ",non-directive
"@param parent the parent shell\n ",non-directive
"@param isResizeable <code>true</code> if the control should be resizable\n ",non-directive
"@since 3.4\n",non-directive
" Creates a resizable default information control with the given shell as parent. ",non-directive
"An\n information presenter that can handle simple HTML is used to process the information to be\n displayed.\n\n ",non-directive
"@param parent the parent shell\n ",non-directive
"@param toolBarManager the manager or <code>null</code> if toolbar is not desired\n ",non-directive
"@since 3.4\n",non-directive
" Creates a default information control with the given shell as parent. ",non-directive
"The\n given information presenter is used to process the information to be\n displayed. ",non-directive
"The given styles are applied to the created styled text\n widget.\n\n ",non-directive
"@param parentShell the parent shell\n ",non-directive
"@param shellStyle the additional styles for the shell\n ",non-directive
"@param style the additional styles for the styled text widget\n ",non-directive
"@param presenter the presenter to be used\n ",non-directive
"@param statusFieldText the text to be used in the status field or <code>null</code> to hide the status field\n ",non-directive
"@since 3.0\n ",non-directive
"@deprecated As of 3.4, replaced by simpler constructors\n",non-directive
" Creates a default information control with the given shell as parent. ",non-directive
"The\n given information presenter is used to process the information to be\n displayed.\n\n ",non-directive
"@param parent the parent shell\n ",non-directive
"@param textStyles the additional styles for the styled text widget\n ",non-directive
"@param presenter the presenter to be used\n ",non-directive
"@deprecated As of 3.4, replaced by {@link #DefaultInformationControl(Shell, DefaultInformationControl.IInformationPresenter)}\n",non-directive
" Informs that the view port changed. ",non-directive
"The given vertical position is the new vertical scrolling\n offset measured in pixels.\n ",non-directive
"<p>\n <strong>Note:</strong> This event will not be sent when the viewer is resized.\n ",directive
"</p>\n \n ",non-directive
"@param verticalOffset the vertical offset measured in pixels\n",non-directive
" Requests the widget token from this token owner. ",non-directive
"Returns\n <code>true</code> if the token has been acquired or is already owned by\n the requester. ",non-directive
"This method is non-blocking.\n ",non-directive
"<p>\n Replaced by\n {@link IWidgetTokenOwnerExtension#requestWidgetToken(IWidgetTokenKeeper, int)}.\n\n ",directive
"@param requester the token requester\n ",non-directive
"@return <code>true</code> if requester acquires the token,\n         <code>false</code> otherwise\n",non-directive
" Searches for a string starting at the given offset and using the specified search\n directives. ",non-directive
"If a string has been found it is selected and its start offset is\n returned. ",non-directive
"If regExSearch is <code>true</code> the findString is\n interpreted as a regular expression.\n\n ",non-directive
"@param offset the offset at which searching starts\n ",non-directive
"@param findString the specification of what should be found\n ",non-directive
"@param searchForward <code>true</code> searches forward, <code>false</code> backwards\n ",non-directive
"@param caseSensitive <code>true</code> performs a case sensitive search, <code>false</code> an insensitive search\n ",non-directive
"@param wholeWord if <code>true</code> only occurrences are reported in which the findString stands as a word by itself.\n 				",non-directive
"Must not be used in combination with <code>regExSearch</code>.\n ",directive
"@param regExSearch if <code>true</code> findString represents a regular expression\n 				Must not be used in combination with <code>wholeWord</code>.\n ",directive
"@return the position of the specified string, or -1 if the string has not been found\n ",non-directive
" Creates the viewer's SWT control. ",non-directive
"The viewer's text widget either is\n the control or is a child of the control.\n\n ",non-directive
"@param parent the parent of the viewer's control\n ",non-directive
"@param styles the SWT style bits for the viewer's control\n",non-directive
" Sets the creator for the hover controls.\n\n ",non-directive
"@param creator the hover control creator\n ",non-directive
"@since 2.0\n",non-directive
" Informs all registered text input listeners about the successful input change,\n This method does not use a robust iterator.\n\n ",non-directive
"@param oldInput the old input document\n ",non-directive
"@param newInput the new input document\n",non-directive
" Returns the number of lines that can fully fit into the viewport. ",non-directive
"This is computed by\n dividing the widget's client area height by the widget's line height. ",non-directive
"The result is only\n accurate if the widget does not use variable line heights - for that reason, clients should\n not use this method any longer and use the client area height of the text widget to find out\n how much content fits into it.\n\n ",directive
"@return the view port height in lines\n ",non-directive
"@deprecated as of 3.2\n",non-directive
" Returns the width of the representation of a text range in the\n visible region of the viewer's document as drawn in this viewer's\n widget.\n\n ",non-directive
"@param offset the offset of the text range in the visible region\n ",non-directive
"@param length the length of the text range in the visible region\n ",non-directive
"@return the width of the presentation of the specified text range\n ",non-directive
"@since 2.0\n",non-directive
" Returns <code>true</code> if one line is completely selected or if multiple lines are selected.\n ",non-directive
"Being completely selected means that all characters except the new line characters are\n selected.\n\n ",non-directive
"@return <code>true</code> if one or multiple lines are selected\n ",non-directive
"@since 2.0\n",non-directive
" Shifts a text block to the right or left using the specified set of prefix characters.\n ",non-directive
"If white space should be ignored the prefix characters must not be at the beginning of\n the line when shifting to the left. ",directive
"There may be whitespace in front of the prefixes.\n\n ",non-directive
"@param useDefaultPrefixes says whether the configured default or indent prefixes should be used\n ",non-directive
"@param right says whether to shift to the right or the left\n ",non-directive
"@param ignoreWhitespace says whether whitespace in front of prefixes is allowed\n ",non-directive
"@since 2.0\n",non-directive
" Starts  the sequential rewrite mode of the viewer's document.\n\n ",non-directive
"@param normalized <code>true</code> if the rewrite is performed from the start to the end of the document\n ",non-directive
"@since 2.0\n ",non-directive
"@deprecated since 3.1 use {@link IDocumentExtension4#startRewriteSession(DocumentRewriteSessionType)} instead\n",directive
" Implements the contract of {@link ITextViewerExtension5#widgetLine2ModelLine(int)}.\n\n ",non-directive
"@param widgetLine the widget line\n ",non-directive
"@return the corresponding model line\n ",non-directive
"@since 2.1\n",non-directive
" Translates the given selection range of the viewer's document into\n the corresponding widget range or returns <code>null</code> of this fails.\n\n ",non-directive
"@param modelSelection the selection range of the viewer's document\n ",non-directive
"@return the widget range corresponding to the selection range or <code>null</code>\n ",non-directive
"@since 2.1\n",non-directive
" Create a new text viewer with the given SWT style bits.\n ",non-directive
"The viewer is ready to use but does not have any plug-in installed.\n\n ",non-directive
"@param parent the parent of the viewer's control\n ",non-directive
"@param styles the SWT style bits for the viewer's control,\n 			<em>if <code>SWT.WRAP</code> is set then a custom document adapter needs to be provided, see {@link #createDocumentAdapter()}\n",non-directive
" Returns the size constraints.\n\n ",non-directive
"@return the size constraints or <code>null</code> if not set\n ",non-directive
"@see #setSizeConstraints(int, int)\n",non-directive
" Sets the find scope of the target to operate on. ",non-directive
"<code>null</code>\n indicates that the global scope should be used.\n\n ",non-directive
"@param scope the find scope of the target, may be <code>null</code>\n",non-directive
" Sets the result window for this presentation. ",non-directive
"When dealing with\n this presentation all ranges which are outside the result window\n are ignored. ",non-directive
"For example, the size of the presentation is 0\n when there is no range inside the window even if there are ranges\n outside the window. ",non-directive
"All methods are aware of the result window.\n\n ",non-directive
"@param resultWindow the result window\n",non-directive
" Returns this presentation's default style range. ",non-directive
"The returned <code>StyleRange</code>\n is relative to the start of the result window.\n\n ",non-directive
"@return this presentation's default style range\n",non-directive
" Add the given range to the presentation. ",non-directive
"The range must be a\n subrange of the presentation's default range.\n\n ",directive
"@param range the range to be added\n",non-directive
" Inserts the verify key listener at the beginning of the viewer's list of\n verify key listeners. ",non-directive
"If the listener is already registered with the\n viewer this call moves the listener to the beginning of the list.\n\n ",directive
"@param listener the listener to be inserted\n",non-directive
" Returns the document underlying the receiver, possibly <code>null</code>.\n \n",non-directive
"@return the document underlying the receiver, possibly <code>null</code>\n ",non-directive
"@since 3.5\n",non-directive
" Sets the parameters of the information to be displayed. ",non-directive
"These are the information itself and\n the area for which the given information is valid. ",non-directive
"This so called subject area is a graphical\n region of the information control's subject control. ",non-directive
"This method calls <code>presentInformation()</code>\n to trigger the presentation of the computed information.\n\n ",directive
"@param information the information, or <code>null</code> if none is available\n ",non-directive
"@param subjectArea the subject area, or <code>null</code> if none is available\n ",non-directive
"@since  2.1\n",non-directive
" Installs this manager on the given control. ",non-directive
"The control is now taking the role of\n the subject control. ",non-directive
"This implementation sets the control also as the information\n control closer's subject control and automatically enables this manager.\n\n ",non-directive
"@param subjectControl the subject control\n",non-directive
" Sets the enable state of this manager.\n\n ",non-directive
"@param enabled the enable state\n ",non-directive
"@deprecated visibility will be changed to protected\n",non-directive
" Returns the information control. ",non-directive
"If the information control has not been created yet,\n it is automatically created.\n\n ",non-directive
"@return the information control\n",non-directive
" Creates a new information control manager using the given information control creator.\n ",non-directive
"By default the following configuration is given:\n \n ",non-directive
"--   enabled == false\n ",non-directive
"--   horizontal margin == 5 points\n ",non-directive
"--   vertical margin == 5 points\n ",non-directive
"--   width constraint == 60 characters\n ",non-directive
"--   height constraint == 6 characters\n ",non-directive
"--   enforce constraints as minimal size == false\n ",non-directive
"--   enforce constraints as maximal size == false\n ",non-directive
"--   layout anchor == ANCHOR_BOTTOM\n ",non-directive
"--   fall back anchors == { ANCHOR_TOP, ANCHOR_BOTTOM, ANCHOR_LEFT, ANCHOR_RIGHT, ANCHOR_GLOBAL }\n ",non-directive
"--   takes focus when visible == false\n \n\n ",non-directive
"@param creator the information control creator\n",non-directive
" Returns the column on the {@linkplain ITextSelection#getStartLine() start line} at which the\n selection starts. ",non-directive
"The returned column is a character count measured from the start of the\n line. ",non-directive
"It may be larger than the length of the line, in which case it is a <a\n href=\"#virtual\">virtual</a> offset.\n \n",non-directive
"@return the start column measured from the line start\n",non-directive
" Creates a new information control with the given shell as the control's parent.\n\n ",non-directive
"@param parent the parent shell\n ",non-directive
"@return the created information control\n",non-directive
" Starts the propagation of the font preference stored in the source preference\n store under the source key to the target preference store using the target\n preference key.\n\n ",non-directive
"@param source the source preference store\n ",non-directive
"@param sourceKey the key to be used in the source preference store\n ",non-directive
"@param target the target preference store\n ",non-directive
"@param targetKey the key to be used in the target preference store\n",non-directive
" Computes the line height for the given line range.\n\n ",non-directive
"@param textWidget the <code>StyledText</code> widget\n ",non-directive
"@param startLine the start line\n ",non-directive
"@param endLine the end line (exclusive)\n ",non-directive
"@param lineCount the line count used by the old API\n ",non-directive
"@return the height of all lines starting with <code>startLine</code> and ending above <code>endLime</code>\n",non-directive
" Returns the index of the last (possibly only partially) visible line of the widget\n\n ",non-directive
"@param widget the text widget\n ",non-directive
"@return the index of the last line of which a pixel is visible\n",non-directive
" Returns the number of hidden pixels of the first partially visible line. ",non-directive
"If there is no\n partially visible line, zero is returned.\n\n ",non-directive
"@param textWidget the widget\n ",non-directive
"@return the number of hidden pixels of the first partial line, always &gt;= 0\n",non-directive
" Returns <code>true</code> if the widget displays the entire contents, i.e. ",non-directive
"it cannot\n be vertically scrolled.\n\n ",non-directive
"@param widget the widget\n ",non-directive
"@return <code>true</code> if the widget displays the entire contents, i.e. ",non-directive
"it cannot\n         be vertically scrolled, <code>false</code> otherwise\n",non-directive
" Returns the average character width of the given control's font.\n\n ",non-directive
"@param control the control to calculate the average char width for\n ",non-directive
"@return the average character width of the controls font\n\n ",non-directive
"@since 3.4\n",non-directive
" Returns the offset in the given viewer that corresponds to the current cursor location.\n \n",non-directive
"@param viewer the viewer\n ",non-directive
"@return the offset for the current cursor location or -1 if not available\n ",non-directive
"@since 3.5\n",non-directive
" Sets the information control's size constraints. ",non-directive
"A constraint value of\n {@link SWT#DEFAULT} indicates no constraint. ",non-directive
"This method must be called before\n {@link #computeSizeHint()} is called.\n ",directive
"<p>\n Note: An information control which implements {@link IInformationControlExtension3}\n may ignore this method or use it as hint for its very first appearance.\n ",directive
"</p>\n ",non-directive
"@param maxWidth the maximal width of the control  to present the information, or {@link SWT#DEFAULT} for not constraint\n ",non-directive
"@param maxHeight the maximal height of the control to present the information, or {@link SWT#DEFAULT} for not constraint\n",non-directive
" Controls the visibility of this information control.\n ",non-directive
"<p>\n <strong>Note:</strong> The information control must not grab focus when\n made visible.\n ",directive
"</p>\n\n ",non-directive
"@param visible <code>true</code> if the control should be visible\n",non-directive
" Sets the size of this information control.\n\n ",non-directive
"@param width the width of the control\n ",non-directive
"@param height the height of the control\n",non-directive
" Removes the given listeners from the list of dispose listeners.\n ",non-directive
"If the listener is not registered this call has no effect.\n\n ",directive
"@param listener the listener to be removed\n",non-directive
" Removes the given listeners from the list of focus listeners.\n ",non-directive
"If the listener is not registered this call has no affect.\n\n ",directive
"@param listener the listener to be removed\n",non-directive
" Returns the widget offset that corresponds to the given offset in the viewer's document\n or <code>-1</code> if there is no such offset\n\n ",non-directive
"@param modelOffset the offset in the viewer's document\n ",non-directive
"@return the corresponding widget offset or <code>-1</code>\n",non-directive
" Returns the widget line of the given widget offset.\n\n ",non-directive
"@param widgetOffset the widget offset\n ",non-directive
"@return the widget line of the widget offset\n",non-directive
" Disposes this paint manager. ",non-directive
"The paint manager uninstalls itself\n and clears all registered painters. ",non-directive
"This method is also called when the\n last painter is removed from the list of managed painters.\n",non-directive
" Creates a text attribute with the given colors and style.\n\n ",non-directive
"@param foreground the foreground color, <code>null</code> if none\n ",non-directive
"@param background the background color, <code>null</code> if none\n ",non-directive
"@param style the style\n",non-directive
" Adds a text listener to this viewer. ",non-directive
"If the listener is already registered\n with this viewer, this call has no effect.\n\n ",directive
"@param listener the listener to be added\n",non-directive
" Removes the given listener from this viewer's set of text listeners.\n ",non-directive
"If the listener is not registered with this viewer, this call has\n no effect.\n\n ",directive
"@param listener the listener to be removed\n",non-directive
" Returns whether a given range overlaps with the visible region of this\n viewer's document.\n ",non-directive
"<p>\n Viewers implementing {@link ITextViewerExtension5}may be forced to\n change the fractions of the input document that are shown in order to\n fulfill this request. ",directive
"This is because the overlap is supposed to be\n without gaps.\n\n ",non-directive
"@param offset the offset\n ",non-directive
"@param length the length\n ",non-directive
"@return <code>true</code> if the specified range overlaps with the\n         visible region\n",non-directive
" Sets the strings that are used as prefixes when lines of the given content type\n are shifted using the shift text operation. ",non-directive
"The prefixes are considered equivalent.\n ",non-directive
"Thus \"\t\" and \"    \" can both be used as prefix characters.\n ",non-directive
"Shift right always inserts the indentPrefixes[0].\n ",non-directive
"Shift left removes all of the specified prefixes.\n\n ",non-directive
"@param indentPrefixes the prefixes to be used\n ",non-directive
"@param contentType the content type for which the prefixes are specified\n",non-directive
" Sets the selection to the specified range.\n\n ",non-directive
"@param offset the offset of the selection range\n ",non-directive
"@param length the length of the selection range. ",non-directive
"A negative length places\n            the caret at the visual start of the selection.\n",non-directive
" Ensures that the given range is visible.\n\n ",non-directive
"@param offset the offset of the range to be revealed\n ",non-directive
"@param length the length of the range to be revealed\n",non-directive
" Returns the contained {@link RevisionRange}s adapted to the current diff state. ",non-directive
"The returned\n information is only valid at the moment it is returned, and may change as the annotated\n document is modified.\n\n ",directive
"@return an unmodifiable view of the contained ranges (element type: {@link RevisionRange})\n",non-directive
" Returns the author color for this revision. ",non-directive
"This color can be used to visually distinguish\n one revision from another, for example as background color.\n ",non-directive
"<p>\n Revisions from the same author must return the same color and revisions from different authors\n must return distinct colors.</p>\n\n ",directive
"@return the RGB color for this revision's author\n",non-directive
" Returns the line ranges of this revision information. ",non-directive
"The returned information is only valid\n at the moment it is returned, and may change as the annotated document is modified. ",directive
"See\n {@link IRevisionListener} for a way to be informed when the revision information changes. ",non-directive
"The\n returned list is sorted by document offset.\n\n ",non-directive
"@return an unmodifiable view of the line ranges (element type: {@link RevisionRange})\n ",non-directive
"@see IRevisionListener\n ",non-directive
"@since 3.3\n",non-directive
" Installs the reconciler on the given text viewer. ",non-directive
"After this method has been\n finished, the reconciler is operational, i.e., it works without requesting\n further client actions until <code>uninstall</code> is called.\n\n ",non-directive
"@param textViewer the viewer on which the reconciler is installed\n",non-directive
" Tells whether the code is running in this reconciler's\n background thread.\n\n ",non-directive
"@return <code>true</code> if running in this reconciler's background thread\n ",non-directive
"@since 3.4\n",non-directive
" Sets the exit position to move the caret to when linked mode is exited.\n\n ",non-directive
"@param viewer the viewer where the exit position is located\n ",non-directive
"@param offset the offset of the exit position\n ",non-directive
"@param length the length of the exit position (in case there should be a\n        selection)\n ",non-directive
"@param sequence set to the tab stop position of the exit position, or\n 		  <code>LinkedPositionGroup.NO_STOP</code> if there should be no tab stop.\n ",non-directive
" Sets the context info property. ",non-directive
"If set to <code>true</code>, context\n info will be invoked on the current target's viewer whenever a position\n is switched.\n\n ",non-directive
"@param doContextInfo <code>true</code> if context information should be\n        displayed\n",non-directive
" Sets the focus callback which will get informed when the focus of the\n linked mode UI changes.\n ",non-directive
"<p>\n If there is a listener installed already, it will be replaced.\n ",non-directive
"</p>\n\n ",non-directive
"@param listener the new listener, never <code>null</code>.\n",non-directive
" Sets the \"simple\" mode of the receiver. ",non-directive
"A linked mode UI in simple mode\n merely draws the exit position, but not the target, focus, and slave\n positions. ",non-directive
"Default is <code>false</code>. ",non-directive
"This method must be called\n before it is entered.\n\n ",directive
"@param simple <code>true</code> if the UI should be in simple mode.\n",non-directive
" Convenience constructor for multiple viewers.\n\n ",non-directive
"@param model the linked mode model\n ",non-directive
"@param viewers the non-empty list of viewers upon which the linked mode\n        UI should act\n",non-directive
" Convenience constructor for one target.\n\n ",non-directive
"@param model the linked mode model\n ",non-directive
"@param target the target upon which the linked mode UI should act\n",non-directive
" Called when the UI for the linked mode gives focus to a linked position.\n\n ",non-directive
"@param position the position being entered\n ",non-directive
"@param target the target where <code>position</code> resides in\n",non-directive
