% 1. Title: arff file created from Comments_WebOutput-Corrected-Java_(only comments and class).csv
% 2 clases
% null-directive and semi-directive instances were taken as directive class

@RELATION "1.1_Java_2Classes.arff"

@ATTRIBUTE text string
@ATTRIBUTE comment__class {directive,non-directive}

@DATA
"@param timeout the time to wait for the barrier\n ",non-directive
"@param unit the time unit of the timeout parameter\n ",non-directive
"@return the arrival index of the current thread, where index\n         <tt>{@link #getParties()} - 1</tt> indicates the first\n         to arrive and zero indicates the last to arrive\n ",directive
" Causes the current thread to wait until the latch has counted down to\n zero, unless the thread is {@linkplain Thread#interrupt interrupted}.\n\n ",non-directive
"<p>If the current count is zero then this method returns immediately.\n\n ",directive
"<p>If the current count is greater than zero then the current\n thread becomes disabled for thread scheduling purposes and lies\n dormant until one of two things happen:\n \n ",non-directive
"-- The count reaches zero due to invocations of the\n {@link #countDown} method; or\n ",directive
"-- Some other thread {@linkplain Thread#interrupt interrupts}\n the current thread.\n ",directive
"\n\n ",non-directive
"<p>If the current thread:\n \n ",directive
"-- has its interrupted status set on entry to this method; or\n ",non-directive
"-- is {@linkplain Thread#interrupt interrupted} while waiting,\n \n ",directive
"then {@link InterruptedException} is thrown and the current thread's\n interrupted status is cleared.\n\n ",directive
" Returns a string identifying this latch, as well as its state.\n ",non-directive
"The state, in brackets, includes the String {@code \"Count =\"}\n followed by the current count.\n\n ",non-directive
"@return a string identifying this latch, as well as its state\n",non-directive
" Adds all of the elements in the specified collection to this set if\n they're not already present.  ",non-directive
"If the specified collection is also a\n set, the <tt>addAll</tt> operation effectively modifies this set so\n that its value is the <i>union</i> of the two sets.  ",directive
"The behavior of\n this operation is undefined if the specified collection is modified\n while the operation is in progress.\n\n ",directive
"@param  c collection containing elements to be added to this set\n ",non-directive
"@return <tt>true</tt> if this set changed as a result of the call\n ",non-directive
"@see #add(Object)\n",non-directive
" Retains only the elements in this list that are contained in the\n specified collection.  ",non-directive
"In other words, removes from this list all of\n its elements that are not contained in the specified collection.\n\n ",non-directive
"@param c collection containing elements to be retained in this list\n ",non-directive
"@return <tt>true</tt> if this list changed as a result of the call\n ",non-directive
"@see #remove(Object)\n",non-directive
" Returns an iterator over the elements in this list in proper sequence.\n\n ",non-directive
"<p>The returned iterator provides a snapshot of the state of the list\n when the iterator was constructed. ",directive
"No synchronization is needed while\n traversing the iterator. ",directive
"The iterator does <em>NOT</em> support the\n <tt>remove</tt> method.\n\n ",directive
"@return an iterator over the elements in this list in proper sequence\n",non-directive
" Replaces the entry for a key only if currently mapped to a given value.\n ",non-directive
"This is equivalent to\n <pre>\n   if (map.containsKey(key) &amp;&amp; map.get(key).equals(oldValue)) {\n       map.put(key, newValue);\n       return true;\n   } else return false;</pre>\n except that the action is performed atomically.\n\n ",directive
"@param key key with which the specified value is associated\n ",non-directive
"@param oldValue value expected to be associated with the specified key\n ",non-directive
"@param newValue value to be associated with the specified key\n ",non-directive
"@return <tt>true</tt> if the value was replaced\n ",non-directive
" Returns the number of key-value mappings in this map.  ",non-directive
"If the\n map contains more than <tt>Integer.MAX_VALUE</tt> elements, returns\n <tt>Integer.MAX_VALUE</tt>.\n\n ",non-directive
"@return the number of key-value mappings in this map\n",non-directive
" Returns an enumeration of the keys in this table.\n\n ",non-directive
"@return an enumeration of the keys in this table\n ",non-directive
"@see #keySet()\n",non-directive
" Retrieves and removes the head of this queue, waiting up to the\n specified wait time if necessary for an element to become available.\n\n ",non-directive
"@param timeout how long to wait before giving up, in units of\n        <tt>unit</tt>\n ",non-directive
"@param unit a <tt>TimeUnit</tt> determining how to interpret the\n        <tt>timeout</tt> parameter\n ",non-directive
"@return the head of this queue, or <tt>null</tt> if the\n         specified waiting time elapses before an element is available\n ",directive
" Removes the last occurrence of the specified element from this deque.\n ",non-directive
"If the deque does not contain the element, it is unchanged.\n ",non-directive
"More formally, removes the last element <tt>e</tt> such that\n <tt>o.equals(e)</tt> (if such an element exists).\n ",non-directive
"Returns <tt>true</tt> if this deque contained the specified element\n (or equivalently, if this deque changed as a result of the call).\n\n ",non-directive
"@param o element to be removed from this deque, if present\n ",non-directive
"@return <tt>true</tt> if an element was removed as a result of this call\n ",non-directive
" Returns <tt>true</tt> if this deque contains the specified element.\n ",non-directive
"More formally, returns <tt>true</tt> if and only if this deque contains\n at least one element <tt>e</tt> such that <tt>o.equals(e)</tt>.\n\n ",non-directive
"@param o object to be checked for containment in this deque\n ",non-directive
"@return <tt>true</tt> if this deque contains the specified element\n ",non-directive
" Removes a single instance of the specified element from this queue,\n if it is present.  ",non-directive
"More formally, removes an element <tt>e</tt> such\n that <tt>o.equals(e)</tt>, if this queue contains one or more such\n elements.\n ",non-directive
"Returns <tt>true</tt> if this queue contained the specified element\n (or equivalently, if this queue changed as a result of the call).\n\n ",non-directive
"@param o element to be removed from this queue, if present\n ",non-directive
"@return <tt>true</tt> if this queue changed as a result of the call\n",non-directive
" Atomically sets the element at position {@code i} to the given\n updated value if the current value {@code ==} the expected value.\n ",non-directive
"@param i the index\n ",non-directive
"@param expect the expected value\n ",non-directive
"@param update the new value\n ",non-directive
"@return true if successful. ",non-directive
"False return indicates that\n the actual value was not equal to the expected value.\n",directive
" Gets the current value at position {@code i}.\n\n ",non-directive
"@param i the index\n ",non-directive
"@return the current value\n",non-directive
" Atomically decrements by one the element at index {@code i}.\n\n ",non-directive
"@param i the index\n ",non-directive
"@return the updated value\n",non-directive
" Atomically adds the given value to the current value.\n\n ",non-directive
"@param delta the value to add\n ",non-directive
"@return the updated value\n",non-directive
" Returns an estimate of the number of threads waiting to acquire\n either the read or write lock.  ",non-directive
"The value is only an estimate\n because the number of threads may change dynamically while this\n method traverses internal data structures.  ",non-directive
"This method is\n designed for use in monitoring of the system state, not for\n synchronization control.\n\n ",directive
"@return the estimated number of threads waiting for this lock\n",non-directive
" Returns a string identifying this lock, as well as its lock state.\n ",non-directive
"The state, in brackets, includes the String {@code \"Read locks =\"}\n followed by the number of held read locks.\n\n ",non-directive
"@return a string identifying this lock, as well as its lock state\n",non-directive
" Acquires the lock.\n\n ",non-directive
"<p>Acquires the lock if it is not held by another thread and returns\n immediately, setting the lock hold count to one.\n\n ",directive
"<p>If the current thread already holds the lock then the hold\n count is incremented by one and the method returns immediately.\n\n ",directive
"<p>If the lock is held by another thread then the\n current thread becomes disabled for thread scheduling\n purposes and lies dormant until the lock has been acquired,\n at which time the lock hold count is set to one.\n",directive
" Returns a {@link Condition} instance for use with this\n {@link Lock} instance.\n\n ",non-directive
"<p>The returned {@link Condition} instance supports the same\n usages as do the {@link Object} monitor methods ({@link\n Object#wait() wait}, {@link Object#notify notify}, and {@link\n Object#notifyAll notifyAll}) when used with the built-in\n monitor lock.\n\n ",directive
"\n\n ",non-directive
"-- If this lock is not held when any of the {@link Condition}\n {@linkplain Condition#await() waiting} or {@linkplain\n Condition#signal signalling} methods are called, then an {@link\n IllegalMonitorStateException} is thrown.\n\n ",non-directive
"-- When the condition {@linkplain Condition#await() waiting}\n methods are called the lock is released and, before they\n return, the lock is reacquired and the lock hold count restored\n to what it was when the method was called.\n\n ",directive
"-- If a thread is {@linkplain Thread#interrupt interrupted}\n while waiting then the wait will terminate, an {@link\n InterruptedException} will be thrown, and the thread's\n interrupted status will be cleared.\n\n ",directive
"--  Waiting threads are signalled in FIFO order.\n\n ",directive
"-- The ordering of lock reacquisition for threads returning\n from waiting methods is the same as for threads initially\n acquiring the lock, which is in the default case not specified,\n but for <em>fair</em> locks favors those threads that have been\n waiting the longest.\n\n ",directive
"\n\n ",non-directive
"@return the Condition object\n",non-directive
" Queries if this lock is held by any thread. ",non-directive
"This method is\n designed for use in monitoring of the system state,\n not for synchronization control.\n\n ",directive
"@return {@code true} if any thread holds this lock and\n         {@code false} otherwise\n",non-directive
" Makes available the permit for the given thread, if it\n was not already available.  ",non-directive
"If the thread was blocked on\n {@code park} then it will unblock.  ",directive
"Otherwise, its next call\n to {@code park} is guaranteed not to block. ",directive
"This operation\n is not guaranteed to have any effect at all if the given\n thread has not been started.\n\n ",directive
"@param thread the thread to unpark, or {@code null}, in which case\n        this operation has no effect\n",directive
" Returns true if the given thread is currently queued.\n\n ",non-directive
"<p>This implementation traverses the queue to determine\n presence of the given thread.\n\n ",non-directive
"@param thread the thread\n ",non-directive
"@return {@code true} if the given thread is on the queue\n ",non-directive
" Queries whether the given ConditionObject\n uses this synchronizer as its lock.\n\n ",non-directive
"@param condition the condition\n ",non-directive
"@return <tt>true</tt> if owned\n ",non-directive
" Implements timed condition wait.\n ",non-directive
"\n ",non-directive
"--  If current thread is interrupted, throw InterruptedException\n ",non-directive
"--  Save lock state returned by {@link #getState}\n ",directive
"--  Invoke {@link #release} with\n      saved state as argument, throwing\n      IllegalMonitorStateException  if it fails.\n ",directive
"--  Block until signalled, interrupted, or timed out\n ",non-directive
"--  Reacquire by invoking specialized version of\n      {@link #acquire} with saved state as argument.\n ",directive
"--  If interrupted while blocked in step 4, throw InterruptedException\n \n",non-directive
" Returns an estimate of the number of threads waiting on\n this condition.\n ",non-directive
"Implements {@link AbstractQueuedSynchronizer#getWaitQueueLength}.\n\n ",non-directive
"@return the estimated number of waiting threads\n ",non-directive
" Queries whether any threads are waiting to acquire. ",non-directive
"Note that\n because cancellations due to interrupts and timeouts may occur\n at any time, a {@code true} return does not guarantee that any\n other thread will ever acquire.\n\n ",directive
"<p>In this implementation, this operation returns in\n constant time.\n\n ",directive
"@return {@code true} if there may be other threads waiting to acquire\n",non-directive
" Returns a collection containing threads that may be waiting to\n acquire.  ",non-directive
"Because the actual set of threads may change\n dynamically while constructing this result, the returned\n collection is only a best-effort estimate.  ",directive
"The elements of the\n returned collection are in no particular order.  ",directive
"This method is\n designed to facilitate construction of subclasses that provide\n more extensive monitoring facilities.\n\n ",directive
"@return the collection of threads\n",non-directive
" Implements timed condition wait.\n ",non-directive
"\n ",non-directive
"--  If current thread is interrupted, throw InterruptedException\n ",directive
"--  Save lock state returned by {@link #getState}\n ",directive
"--  Invoke {@link #release} with\n      saved state as argument, throwing\n      IllegalMonitorStateException  if it fails.\n ",directive
"--  Block until signalled, interrupted, or timed out\n ",non-directive
"--  Reacquire by invoking specialized version of\n      {@link #acquire} with saved state as argument.\n ",directive
"--  If interrupted while blocked in step 4, throw InterruptedException\n \n",non-directive
" Returns a localized name for the given variant code and the given locale that \n is appropriate for display to the user.\n ",non-directive
"If the name returned cannot be localized according to <code>locale</code>,\n this method returns null.\n ",directive
"@param variant the variant string\n ",non-directive
"@param locale the desired locale\n ",non-directive
"@return the name of the given variant string for the specified locale, or null if it's not\n     available.\n ",directive
"@see java.util.Locale#getDisplayVariant(java.util.Locale)\n",non-directive
" Resets this matcher with a new input sequence.\n\n ",non-directive
"<p> Resetting a matcher discards all of its explicit state information\n and sets its append position to zero.  ",directive
"The matcher's region is set to\n the default region, which is its entire character sequence.  ",directive
"The \n anchoring and transparency of this matcher's region boundaries are \n unaffected.\n\n ",directive
"@param  input\n         The new input character sequence\n\n ",non-directive
"@return  This matcher\n",non-directive
" Returns a Map of the entries contained in this Manifest. ",non-directive
"Each entry\n is represented by a String name (key) and associated Attributes (value).\n ",non-directive
"The Map permits the {@code null} key, but no entry with a null key is\n created by {@link #read}, nor is such an entry written by using {@link\n #write}.\n\n ",directive
"@return a Map of the entries contained in this Manifest\n",non-directive
" Returns the uncompressed size of the entry data, or -1 if not known.\n ",directive
"@return the uncompressed size of the entry data, or -1 if not known\n ",directive
"@see #setSize(long)\n",non-directive
" Returns the size of the compressed entry data, or -1 if not known.\n ",directive
"In the case of a stored entry, the compressed size will be the same\n as the uncompressed size of the entry.\n ",directive
"@return the size of the compressed entry data, or -1 if not known\n ",directive
"@see #setCompressedSize(long)\n",non-directive
" Creates a new input stream with the specified decompressor and\n buffer size.\n ",non-directive
"@param in the input stream\n ",non-directive
"@param inf the decompressor (\"inflater\")\n ",non-directive
"@param size the input buffer size\n ",non-directive
" Creates a new input stream with the specified decompressor and a\n default buffer size.\n ",non-directive
"@param in the input stream\n ",non-directive
"@param inf the decompressor (\"inflater\")\n",non-directive
" Returns true if no data remains in the input buffer. ",non-directive
"This can\n be used to determine if #setInput should be called in order\n to provide more input.\n ",directive
"@return true if no data remains in the input buffer\n",non-directive
" Writes a byte to the compressed output stream. ",non-directive
"This method will\n block until the byte can be written.\n ",directive
"@param b the byte to be written\n ",non-directive
" Reads compressed data into a byte array.\n ",non-directive
"This method will block until some input can be read and compressed.\n\n ",directive
"@param b buffer into which the data is read\n ",non-directive
"@param off starting offset of the data within {@code b}\n ",non-directive
"@param len maximum number of compressed bytes to read into {@code b}\n ",non-directive
"@return the actual number of bytes read, or -1 if the end of the\n uncompressed input stream is reached\n ",directive
" Returns 0 after EOF has been reached, otherwise always return 1.\n ",non-directive
"<p>\n Programs should not count on this method to return the actual number\n of bytes that could be read without blocking\n ",directive
"@return zero after the end of the underlying input stream has been\n reached, otherwise always returns 1\n ",non-directive
" Creates an input stream using the specified Checksum.\n ",non-directive
"@param in the input stream\n ",non-directive
"@param cksum the Checksum\n",non-directive
" Returns a BigInteger whose value is {@code (this % val)}.\n\n ",non-directive
"@param  val value by which this BigInteger is to be divided, and the\n	       remainder computed.\n ",non-directive
"@return {@code this % val}\n ",non-directive
" Returns a BigInteger whose value is {@code (this ^ val)}.  ",non-directive
"(This method\n returns a negative BigInteger if and only if exactly one of this and\n val are negative.)\n\n ",directive
"@param val value to be XOR'ed with this BigInteger.\n ",non-directive
"@return {@code this ^ val}\n",non-directive
" Returns a BigInteger whose value is {@code (this & ~val)}.  ",non-directive
"This\n method, which is equivalent to {@code and(val.not())}, is provided as\n a convenience for masking operations.  ",non-directive
"(This method returns a negative\n BigInteger if and only if {@code this} is negative and {@code val} is\n positive.)\n\n ",directive
"@param val value to be complemented and AND'ed with this BigInteger.\n ",non-directive
"@return {@code this & ~val}\n",non-directive
" Returns a BigInteger whose value is equivalent to this BigInteger\n with the designated bit set.  ",non-directive
"(Computes {@code (this | (1<<n))}.)\n\n ",non-directive
"@param  n index of bit to set.\n ",non-directive
"@return {@code this | (1<<n)}\n ",non-directive
" Returns the minimum of this BigInteger and {@code val}.\n\n ",non-directive
"@param  val value with which the minimum is to be computed.\n ",non-directive
"@return the BigInteger whose value is the lesser of this BigInteger and \n	       {@code val}.  ",non-directive
"If they are equal, either may be returned.\n",directive
" Converts this BigInteger to a {@code long}.  ",non-directive
"This\n conversion is analogous to a <a\n href=\"http://java.sun.com/docs/books/jls/second_edition/html/conversions.doc.html#25363\"><i>narrowing\n primitive conversion</i></a> from {@code long} to\n {@code int} as defined in the <a\n href=\"http://java.sun.com/docs/books/jls/html/\">Java Language\n Specification</a>: if this BigInteger is too big to fit in a\n {@code long}, only the low-order 64 bits are returned.\n ",directive
"Note that this conversion can lose information about the\n overall magnitude of the BigInteger value as well as return a\n result with the opposite sign.\n\n ",directive
"@return this BigInteger converted to a {@code long}.\n",non-directive
" Translates a {@code long} value into a {@code BigDecimal}\n with a scale of zero.  ",non-directive
"This {@literal \"static factory method\"}\n is provided in preference to a ({@code long}) constructor\n because it allows for reuse of frequently used\n {@code BigDecimal} values.\n\n ",directive
"@param val value of the {@code BigDecimal}.\n ",non-directive
"@return a {@code BigDecimal} whose value is {@code val}.\n",non-directive
" Returns a {@code BigDecimal} whose value is {@code (this +\n augend)}, and whose scale is {@code max(this.scale(),\n augend.scale())}.\n\n ",non-directive
"@param  augend value to be added to this {@code BigDecimal}.\n ",non-directive
"@return {@code this + augend}\n",non-directive
" Returns a {@code BigDecimal} whose value is <tt>(this &times;\n multiplicand)</tt>, with rounding according to the context settings.\n\n ",non-directive
"@param  multiplicand value to be multiplied by this {@code BigDecimal}.\n ",non-directive
"@param  mc the context to use.\n ",non-directive
"@return {@code this * multiplicand}, rounded as necessary.\n ",non-directive
"@since  1.5\n",non-directive
" Returns a {@code BigDecimal} whose value is {@code (this /\n divisor)}, with rounding according to the context settings.\n\n ",non-directive
"@param  divisor value by which this {@code BigDecimal} is to be divided.\n ",non-directive
"@param  mc the context to use.\n ",non-directive
"@return {@code this / divisor}, rounded as necessary.\n ",non-directive
"@since  1.5\n",non-directive
" Returns a {@code BigDecimal} whose value is {@code (+this)},\n with rounding according to the context settings.\n \n",non-directive
" <p>The effect of this method is identical to that of the {@link\n #round(MathContext)} method.\n\n ",directive
"@param mc the context to use.\n ",non-directive
"@return {@code this}, rounded as necessary.  ",non-directive
"A zero result will\n         have a scale of 0.\n ",directive
"@see    #round(MathContext)\n ",non-directive
"@since  1.5\n",non-directive
" Translates a character array representation of a\n {@code BigDecimal} into a {@code BigDecimal}, accepting the\n same sequence of characters as the {@link #BigDecimal(String)}\n constructor, while allowing a sub-array to be specified.\n \n",non-directive
" <p>Note that if the sequence of characters is already available\n within a character array, using this constructor is faster than\n converting the {@code char} array to string and using the\n {@code BigDecimal(String)} constructor .\n\n ",directive
"@param  in {@code char} array that is the source of characters.\n ",non-directive
"@param  offset first character in the array to inspect.\n ",non-directive
"@param  len number of characters to consider.\n ",non-directive
"@since  1.5\n",non-directive
" Translates a {@code long} into a {@code BigDecimal}, with\n rounding according to the context settings.  ",non-directive
"The scale of the\n {@code BigDecimal}, before any rounding, is zero.\n \n",non-directive
"@param  val {@code long} value to be converted to {@code BigDecimal}.\n ",non-directive
"@param  mc the context to use.\n ",non-directive
"@since  1.5\n",non-directive
" Returns the canonical string representation of the actions,\n which currently is the empty string \"\", since there are no actions for \n an UnresolvedPermission. ",non-directive
"That is, the actions for the\n permission that will be created when this UnresolvedPermission\n is resolved may be non-null, but an UnresolvedPermission\n itself is never considered to have any actions.\n\n ",directive
"@return the empty string \"\".\n",non-directive
" Initializes this signature object with the specified\n private key and source of randomness for signing operations.\n\n ",non-directive
"<p>This concrete method has been added to this previously-defined\n abstract class. ",non-directive
"(For backwards compatibility, it cannot be abstract.)\n\n ",non-directive
"@param privateKey the private key of the identity whose signature\n will be generated.\n ",non-directive
"@param random the source of randomness\n\n ",non-directive
"\n Returns the signature bytes of all the data\n updated so far.    \n ",non-directive
"The format of the signature depends on the underlying \n signature scheme.\n\n ",directive
"@return the signature bytes of the signing operation's result.\n\n ",non-directive
" Initializes this object for verification. ",non-directive
"If this method is called\n again with a different argument, it negates the effect\n of this call.\n\n ",directive
"@param publicKey the public key of the identity whose signature is\n going to be verified.\n\n ",non-directive
" Initialize this object for signing. ",non-directive
"If this method is called\n again with a different argument, it negates the effect\n of this call.\n\n ",directive
"@param privateKey the private key of the identity whose signature\n is going to be generated.\n \n",non-directive
"@param random the source of randomness for this signature.\n \n",non-directive
" Returns a SecureRandom object that implements the specified\n Random Number Generator (RNG) algorithm. \n\n ",non-directive
"<p> A new SecureRandom object encapsulating the\n SecureRandomSpi implementation from the specified Provider\n object is returned.  ",non-directive
"Note that the specified Provider object\n does not have to be registered in the provider list.\n\n ",directive
"<p> The returned SecureRandom object has not been seeded.  ",directive
"To seed the\n returned object, call the <code>setSeed</code> method.\n ",directive
"If <code>setSeed</code> is not called, the first call to\n <code>nextBytes</code> will force the SecureRandom object to seed itself.\n ",directive
"This self-seeding will not occur if <code>setSeed</code> was\n previously called.\n\n ",directive
"@param algorithm the name of the RNG algorithm.\n ",non-directive
"See Appendix A in the <a href=\n \"../../../technotes/guides/security/crypto/CryptoSpec.html#AppA\">\n Java Cryptography Architecture API Specification &amp; Reference </a> \n for information about standard RNG algorithm names.\n\n ",directive
"@param provider the provider.\n\n ",non-directive
"@return the new SecureRandom object.\n\n ",non-directive
"@see Provider\n\n ",non-directive
"@since 1.4\n",non-directive
" Constructs a secure random number generator (RNG) implementing the\n default random number algorithm.\n ",non-directive
"The SecureRandom instance is seeded with the specified seed bytes.\n\n ",non-directive
"<p> This constructor traverses the list of registered security Providers,\n starting with the most preferred Provider.\n ",non-directive
"A new SecureRandom object encapsulating the\n SecureRandomSpi implementation from the first\n Provider that supports a SecureRandom (RNG) algorithm is returned.\n ",non-directive
"If none of the Providers support a RNG algorithm,\n then an implementation-specific default is returned.\n\n ",directive
"<p> Note that the list of registered providers may be retrieved via\n the {@link Security#getProviders() Security.getProviders()} method.\n\n ",directive
"<p> See Appendix A in the <a href=\n \"../../../technotes/guides/security/crypto/CryptoSpec.html#AppA\">\n Java Cryptography Architecture API Specification &amp; Reference </a> \n for information about standard RNG algorithm names.\n\n ",directive
"@param seed the seed.\n",non-directive
" Constructs a ProviderException with the specified detail\n message. ",non-directive
"A detail message is a String that describes this\n particular exception.  \n\n ",non-directive
"@param s the detail message.  \n",non-directive
" Checks two Permission objects for equality.\n ",non-directive
"<P>\n Do not use the <code>equals</code> method for making access control\n decisions; use the <code>implies</code> method.\n  \n",directive
"@param obj the object we are testing for equality with this object.\n\n ",non-directive
"@return true if both Permission objects are equivalent.\n",non-directive
" Completes the hash computation by performing final operations\n such as padding. ",non-directive
"The digest is reset after this call is made.\n\n ",directive
"@return the array of bytes for the resulting hash value.  \n",non-directive
" Creates a message digest with the specified algorithm name.\n \n",non-directive
"@param algorithm the standard name of the digest algorithm. \n ",non-directive
"See Appendix A in the <a href=\n \"../../../technotes/guides/security/crypto/CryptoSpec.html#AppA\">\n Java Cryptography Architecture API Specification &amp; Reference </a> \n for information about standard algorithm names.\n",directive
" Checks if the given alias exists in this keystore.\n\n ",non-directive
"@param alias the alias name\n\n ",non-directive
"@return true if the alias exists, false otherwise\n",non-directive
" Stores this keystore to the given output stream, and protects its\n integrity with the given password.\n\n ",non-directive
"@param stream the output stream to which this keystore is written.\n ",non-directive
"@param password the password to generate the keystore integrity check\n\n ",non-directive
" Creates a <code>KeyManagementException</code> with the specified cause\n and a detail message of <tt>(cause==null ? null : cause.toString())</tt>\n (which typically contains the class and detail message of\n <tt>cause</tt>).\n\n ",directive
"@param cause the cause (which is saved for later retrieval by the\n        {@link #getCause()} method).  ",non-directive
"(A <tt>null</tt> value is permitted,\n        and indicates that the cause is nonexistent or unknown.)\n ",directive
"@since 1.5\n",non-directive
" Returns this identity's public key.\n \n",non-directive
"@return the public key for this identity.\n \n",non-directive
"@see #setPublicKey\n",non-directive
"\n Constructs a DigestException with the specified detail\n message.  ",non-directive
"(A detail message is a String that describes this\n particular exception.)\n\n ",non-directive
"@param msg the detail message.  \n",non-directive
" Constructs a provider with the specified name, version number,\n and information.\n\n ",non-directive
"@param name the provider name.\n ",non-directive
"@param version the provider version number.\n ",non-directive
"@param info a description of the provider and its services.\n",non-directive
" Returns a (transparent) specification of this parameter object.\n ",non-directive
"<code>paramSpec</code> identifies the specification class in which \n the parameters should be returned. ",non-directive
"It could, for example, be\n <code>DSAParameterSpec.class</code>, to indicate that the\n parameters should be returned in an instance of the \n <code>DSAParameterSpec</code> class.\n\n ",non-directive
"@param paramSpec the specification class in which \n the parameters should be returned.\n\n ",non-directive
"@return the parameter specification.\n\n ",non-directive
"\n Returns an AlgorithmParameterGenerator object for generating\n a set of parameters to be used with the specified algorithm.\n\n ",non-directive
"<p> A new AlgorithmParameterGenerator object encapsulating the\n AlgorithmParameterGeneratorSpi implementation from the specified Provider\n object is returned.  ",non-directive
"Note that the specified Provider object\n does not have to be registered in the provider list.\n\n ",directive
"@param algorithm the string name of the algorithm this\n parameter generator is associated with.\n ",non-directive
"See Appendix A in the <a href=\n \"../../../technotes/guides/security/crypto/CryptoSpec.html#AppA\">\n Java Cryptography Architecture API Specification &amp; Reference </a>\n for information about standard algorithm names.\n\n ",directive
"@param provider the Provider object.\n\n ",non-directive
"@return the new AlgorithmParameterGenerator object.\n\n ",non-directive
"@see Provider\n\n ",non-directive
"@since 1.4\n",non-directive
" Initializes the key pair generator using the DSA family parameters\n (p,q and g) and an optional SecureRandom bit source. ",non-directive
"If a\n SecureRandom bit source is needed but not supplied, i.e. ",directive
"null, a \n default SecureRandom instance will be used.\n\n ",directive
"@param params the parameters to use to generate the keys.\n\n ",non-directive
"@param random the random bit source to use to generate key bits;\n can be null.\n\n ",directive
" Returns a copy of the otherPrimeInfo or null if there are \n only two prime factors (p and q).\n\n ",directive
"@return the otherPrimeInfo. ",non-directive
"Returns a new array each\n time this method is called.\n",directive
" Creates a new EncodedKeySpec with the given encoded key.\n\n ",non-directive
"@param encodedKey the encoded key. ",non-directive
"The contents of the \n array are copied to protect against subsequent modification.\n ",directive
" Compares this elliptic curve for equality with the\n specified object. \n ",non-directive
"@param obj the object to be compared.\n ",non-directive
"@return true if <code>obj</code> is an instance of\n EllipticCurve and the field, A, B, and seeding bytes \n match, false otherwise.\n",directive
" Creates a new ECPrivateKeySpec with the specified \n parameter values.\n ",non-directive
"@param s the private value.\n ",non-directive
"@param params the associated elliptic curve domain \n parameters.\n ",non-directive
" Creates an ECPoint from the specified affine x-coordinate\n <code>x</code> and affine y-coordinate <code>y</code>.\n ",non-directive
"@param x the affine x-coordinate.\n ",non-directive
"@param y the affine y-coordinate.\n ",non-directive
" Creates a parameter specification for EC parameter\n generation using a standard (or predefined) name\n <code>stdName</code> in order to generate the corresponding\n (precomputed) elliptic curve domain parameters. ",non-directive
"For the\n list of supported names, please consult the documentation \n of provider whose implementation will be used.\n ",directive
"@param stdName the standard name of the to-be-generated EC\n domain parameters.\n ",non-directive
" Creates a new DSAPrivateKeySpec with the specified parameter values.\n \n",non-directive
"@param x the private key.\n \n",non-directive
"@param p the prime.\n \n",non-directive
"@param q the sub-prime.\n \n",non-directive
"@param g the base.\n",non-directive
" Gets the <code>issuerUniqueID</code> value from the certificate.\n ",non-directive
"The issuer unique identifier is present in the certificate\n to handle the possibility of reuse of issuer names over time.\n ",directive
"RFC 2459 recommends that names not be reused and that\n conforming certificates not make use of unique identifiers.\n ",directive
"Applications conforming to that profile should be capable of\n parsing unique identifiers and making comparisons.\n \n",directive
" <p>The ASN.1 definition for this is:\n <pre>\n issuerUniqueID  [1]  IMPLICIT UniqueIdentifier OPTIONAL<p>\n UniqueIdentifier  ::=  BIT STRING\n </pre>\n\n ",non-directive
"@return the issuer unique identifier or null if it is not\n present in the certificate.\n",directive
" Sets the subjectPublicKeyAlgID criterion. ",non-directive
"The\n <code>X509Certificate</code> must contain a subject public key\n with the specified algorithm. ",directive
"If <code>null</code>, no\n subjectPublicKeyAlgID check will be done.\n \n",directive
"@param oid The object identifier (OID) of the algorithm to check\n            for (or <code>null</code>). ",directive
"An OID is represented by a\n            set of nonnegative integers separated by periods.\n ",directive
"@see #getSubjectPublicKeyAlgID\n",non-directive
" Enables/disables matching all of the subjectAlternativeNames \n specified in the {@link #setSubjectAlternativeNames\n setSubjectAlternativeNames} or {@link #addSubjectAlternativeName\n addSubjectAlternativeName} methods. ",non-directive
"If enabled, \n the <code>X509Certificate</code> must contain all of the \n specified subject alternative names. ",directive
"If disabled, the \n <code>X509Certificate</code> must contain at least one of the \n specified subject alternative names.\n\n ",directive
"<p>The matchAllNames flag is <code>true</code> by default.\n\n ",non-directive
"@param matchAllNames if <code>true</code>, the flag is enabled;\n if <code>false</code>, the flag is disabled.\n ",non-directive
"@see #getMatchAllSubjectAltNames\n",non-directive
" Sets the basic constraints constraint. ",non-directive
"If the value is greater than or\n equal to zero, <code>X509Certificates</code> must include a \n basicConstraints extension with\n a pathLen of at least this value. ",directive
"If the value is -2, only end-entity\n certificates are accepted. ",directive
"If the value is -1, no check is done.\n ",directive
"<p>\n This constraint is useful when building a certification path forward \n (from the target toward the trust anchor. ",directive
"If a partial path has been \n built, any candidate certificate must have a maxPathLen value greater \n than or equal to the number of certificates in the partial path.\n\n ",directive
"@param minMaxPathLen the value for the basic constraints constraint\n ",non-directive
"@see #getBasicConstraints\n",non-directive
" Returns the subjectPublicKey criterion. ",non-directive
"The\n <code>X509Certificate</code> must contain the specified subject\n public key. ",directive
"If <code>null</code>, no subjectPublicKey check will be done.\n \n",directive
"@return the subject public key to check for (or <code>null</code>)\n ",directive
