@relation 'textMining01.csv_balanced(randomized)'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'@return a parent\n',non-directive
'@param size the size of the preference page encoded as\n   <code>new Point(width,height)</code>\n',non-directive
'@param store the preference store\n ',non-directive
'Only listeners registered at the time this method is called are\n notified.\n \n',directive
' Returns JFace\'s text font. ',non-directive
'@throws IllegalArgumentException if the arrays are different sizes\n',non-directive
'When startup is complete the method should \nreturn. ',directive
?,non-directive
'@link #getColorDescriptor(String, ColorDescriptor)} instead.\n \n',directive
' Returns the font descriptor for the font with the given symbolic\n font name. Returns the default font if there is no special value\n associated with that name\n \n @param symbolicName symbolic font name\n @return the font descriptor (never null)\n \n @since 3.3\n',directive
' Returns the resource bundle for JFace itself. The resouble bundle is\n obtained from\n <code>ResourceBundle.getBundle(\"org.eclipse.jface.jface_nls\")</code>.\n <p>\n Note that several static convenience methods are also provided on this\n class for directly accessing resources in this bundle.\n </p>\n \n @return the resource bundle\n',directive
'@param hAlign horizontal alignment. ',non-directive
'<P>\n<h3><code>java.sql</code> and <code>javax.sql</code> Features Introduced in the JDBC 4.0 API</h3>\n<UL>\n  ',non-directive
' Convenience API. Convert the value of the given key in this dialog\n settings to a int and return it.\n \n @param key\n            the key\n @return the value coverted to int, or throws\n         <code>NumberFormatException</code> if none\n \n @exception NumberFormatException\n                if the string value does not contain a parsable number.\n @see java.lang.Integer#valueOf(java.lang.String)\n',non-directive
' Initializes this field editor with the default preference value\n from the preference store.\n',non-directive
'@linkplain #computeHue(int) computeHue(index)}; i.e. ',directive
'\nProvides classes that help communicate proper content for fields in dialogs and wizards.\n<h2>\nPackage Specification</h2>\n<p>\nThis package provides classes that can be used to guide a dialog user through choosing\nappropriate content for fields in a dialog or wizard.\n<p>\nA <tt>ContentProposalAdapter</tt> can be attached to an arbitrary control to provide \na popup showing content proposals.  These proposals appear when the defined\nassist keystroke is invoked.  The <tt>ContentProposalAdapter</tt> manages the creation, \nhiding, and showing of the proposal popup, as well as the proper handling of key events\nbetween the adapted control and its popup.  Implementors of <tt>IControlContentAdapter</tt>\nallow the adapter to set and retrieve the contents of the supplied control.\n</p>\n<p>\nAn <tt>AutoCompleteField</tt> configures a <tt>ContentProposalAdapter</tt> in a manner\nthat supports automatic field completion popups that filter based on the control\'s\ncontents.\n</p>\n<p>\n<tt>ControlDecoration</tt> can be used to decorate an arbitrary control with \nan image that communicates information about the control\'s content.  Decorations can be\nused to show additional information about a field, such as its status, or a cue\nthat shows availability of content proposals.  Decorations are defined in pre-defined\nlocations relative to the control, and can be set up to show at all times, or only\nwhen the control has focus.  It is up to the client to ensure there is enough\nspace allocated to render the control decoration.  Decorations can optionally show \ndescriptive text when the user hovers over them.  \n</p>\n<p>\n<tt>DecoratedField</tt> can also be used to decorate a control.  The main difference\nis that decorated fields reserve space for multiple decorations in particular\nlocations around the control.  To do this, the field manages the creation of the \nfield\'s control, using a specialized layout to ensure there is adequate space \nreserved for decorations around the control. Other than using the field to manage \nthe decorations themselves, clients are expected to interact \ndirectly with the control.  \n</p>\n\n<p>Note: None of the classes in this package maintain global state.\n',directive
'@param sequence a read-write list of preference nodes\n  (element type: <code>IPreferenceNode</code>)\n  in the given order\n ',directive
'<p>\n The int is obtained from the results of {',non-directive
?,non-directive
'<li><a href=\"http://www.isi.edu/in-notes/rfc1950.txt\">\n      ZLIB Compressed Data Format Specification version 3.3</a>\n      &nbsp;\n      <a href=\"http://www.isi.edu/in-notes/rfc1950.ps\">\n      (PostScript)</a>\n      (RFC 1950)\n<p>\n  ',directive
'<li>Predicated - ensures that only elements that are valid according to a predicate can be added\n',directive
'@param name the name of the preference\n ',non-directive
'@return the scale control, or <code>null</code> if no scale field is\n         created yet\n',directive
'The button will\n automatically get updated with the new text, if it exists.\n \n',directive
'<p>\n Use the methods <code>load(InputStream)</code> and\n <code>save(InputStream)</code> to load and store this preference store.\n ',directive
' Computes the size for this page\'s UI control.\n <p>\n The default implementation of this <code>IPreferencePage</code>\n method returns the size set by <code>setSize</code>; if no size\n has been set, but the page has a UI control, the framework\n method <code>doComputeSize</code> is called to compute the size.\n </p>\n\n @return the size of the preference page encoded as\n   <code>new Point(width,height)</code>, or \n   <code>(0,0)</code> if the page doesn\'t currently have any UI component\n',directive
?,non-directive
' Sets the default value for the integer-valued preference with the\n given name. \n <p>\n Note that the current value of the preference is affected if\n the preference\'s current value was its old default value, in which\n case it changes to the new default value. If the preference\'s current\n is different from its old default value, its current value is\n unaffected. No property change events are reported by changing default\n values.\n </p>\n\n @param name the name of the preference\n @param value the new default value for the preference\n',directive
' Get the specified {@link Map} as an {@link IterableMap}.\n @param <K>\n @param <V>\n @param map to wrap if necessary.\n @return IterableMap<K, V>\n @since Commons Collections 5\n @TODO fix version\n',directive
'@see org.eclipse.jface.dialogs.ProgressMonitorDialog\n ',non-directive
?,non-directive
'@see #brightness(RGB)\n',non-directive
' <p>\n <b>You can only add the {',directive
'@param key the key\n ',non-directive
'@see #createDropDownList(Composite)\n',non-directive
'@link java.util.concurrent.ConcurrentHashMap} is\n\"concurrent\".  ',directive
'@version $Revision: 956291 $ $Date: 2010-06-19 22:30:20 +0200 (Sat, 19 Jun 2010) $\n\n ',non-directive
?,non-directive
' An abstract implementation of a wizard page that manages a\n set of embedded wizards.\n <p>\n A wizard selection page should present a list of wizard nodes \n corresponding to other wizards. When the end user selects one of\n them from the list, the first page of the selected wizard becomes\n the next page. The only new methods introduced by this class are \n <code>getSelectedNode</code> and <code>setSelectedNode</code>. \n Otherwise, the subclass contract is the same as <code>WizardPage</code>.\n </p>\n',directive
' Returns the human-perceived brightness of a color as float in [0.0, 1.0]. The used RGB\n weights come from http://www.poynton.com/notes/colour_and_gamma/ColorFAQ.html#RTFToC9.\n\n @param rgb the color\n @return the gray-scale value\n',directive
'They should be negative. \n        ',directive
'\nProvides a framework for preferences.\n<h2>\nPackage Specification</h2>\nA <b>preference manager</b> (class <tt>PreferenceManager</tt>) maintains\na tree of <b>preference nodes</b>. Preferences are presented to the end\nuser in a <b>preference dialog</b> consisting of <b>preference pages</b>.\nA preference page consists of multiple preference fields, which can be\ndisplayed and modified though <b>field editors</b>. The framework contains\nan abstract base class for preference dialogs (<tt>PreferenceDialog</tt>),\nand an abstract preference page class (<tt>FieldEditorPreferencePage</tt>)\nfor hosting these field editors.\n<p>The individual preference values are maintained in a <b>preference store</b>\n(<tt>IPreferenceStore</tt>). Each preference has a current value and a\ndefault value use to (re-)initialize it. The framework provides a concrete\npreference store implementation (<tt>PreferenceStore</tt>) based on an\ninternal <tt>java.util.Properties</tt> object, with support for persisting\nthe non-default preference values to files or streams.\n<p>A field editor presents the value of a single preference to the end\nuser. The value is loaded from the preference store; if modified by the\nend user, the value is validated and eventually stored back to the preference\nstore.\n<p>This package contains ready-to-use field editors for various types of\npreferences:\n<ul>\n<li>\n<tt>BooleanFieldEditor</tt> - booleans</li>\n\n<li>\n<tt>IntegerFieldEditor</tt> - integers</li>\n\n<li>\n<tt>StringFieldEditor</tt> - text strings</li>\n\n<li>\n<tt>RadioGroupFieldEditor</tt> - enumerations</li>\n\n<li>\n<tt>ColorFieldEditor</tt> - RGB colors</li>\n\n<li>\n<tt>FontFieldEditor</tt> - fonts</li>\n\n<li>\n<tt>DirectoryFieldEditor</tt> - directories</li>\n\n<li>\n<tt>FileFieldEditor</tt> - files</li>\n\n<li>\n<tt>PathEditor</tt> - paths</li>\n</ul>\nAll field editors are subclasses of the abstract base class <tt>FieldEditor</tt>;\nthe framework allows new kinds of field editors to be defined by subclassing\nthis class or one of its subclasses.\n<p>Note: None of the classes in this package maintain global state.\n<br>&nbsp;\n',directive
'@return a new GridLayout\n',non-directive
' Gets the dialog settings that should be used for remembering the bounds of\n of the dialog, according to the dialog bounds strategy.\n \n @return settings the dialog settings used to store the dialog\'s location\n         and/or size, or <code>null</code> if the dialog\'s bounds should\n         never be stored.\n \n @since 3.2\n @see Dialog#getDialogBoundsStrategy()\n',directive
' Image registry key for error message image.\n',directive
'\n\nProvides the classes necessary to create an applet and the classes an applet\nuses to communicate with its applet context.\n',directive
?,non-directive
?,non-directive
' Create a new instance of the receiver.\n ',non-directive
' Dispose of all allocated colors. Called on workbench\n shutdown.\n \n @deprecated JFaceColors no longer maintains a cache of colors.  This job \n is now handled by the ColorRegistry.\n',directive
' An accessor for the current key of the toggle preference.\n \n @return The preference key; this value may be <code>null</code> if no\n         preference is being used.\n',directive
'</p>\n ',non-directive
'@param spacing\n            spacing (pixels)\n ',non-directive
'@since 3.4\n',non-directive
'\nThis package provides the quick assist assistant add-on for an <tt>ISourceViewer</tt>.\nThe quick assist assistant\'s purpose is to propose, display, and insert quick assists and quick fixes\navailable at the current source viewer\'s quick assist invocation context.\n<p>\nA quick fix is a completion that can correct a problem reported and visible through an <tt>Annotation</tt>\nwhile a quick assist is not related to a problem or <tt>Annotation</tt>. Since quick assists can be proposed\nwhere appropriate they are normally not visible in the viewer. The quick assist assistant implementation in\nthis package can show the quick assists that are available on the current line.\n</p>\n\n<h2>\nPackage Specification</h2>\n<tt>IQuickAssistAssistant</tt> defines the concept of the quick assist assistant add-on.\nIt collaborates with a quick assist processor (<tt>IQuickAssistProcessor</tt>)\nin order to generate quick fix and quick assist completion proposals (<tt>ICompletionProposal</tt>)\navailable at the current quick assist invocation context (<tt>IQuickAssistInvocationContext</tt>).\nThe package provides a default implementation <tt>QuickAssistAssistant</tt> which completely defines\nand implements the UI and the control flow for a quick assist assistant.\n<br>&nbsp;\n',directive
' Get the color selector used by the receiver.\n \n @return ColorSelector/\n',non-directive
' IPersistentPreferenceStore is a preference store that can \n be saved.\n',non-directive
'Show the blockage when there is \n no longer any modal shells in the UI and forward any actions \n to blockingMonitor. \n \n',non-directive
'These objects\n will be compared, so hashCode(...) and equals(...) must return something \n meaningful.\n \n',directive
'@see Display#getSystemColor(int)\n',non-directive
'@return an array of context information objects or <code>null</code>\n         if no context could be found\n',directive
'Returns the default-default value (<code>0</code>) if there\n is no default preference with the given name, or if the default \n value cannot be treated as an integer.\n\n ',directive
' Sets the default value for the long-valued preference with the\n given name. \n <p>\n Note that the current value of the preference is affected if\n the preference\'s current value was its old default value, in which\n case it changes to the new default value. If the preference\'s current\n is different from its old default value, its current value is\n unaffected. No property change events are reported by changing default\n values.\n </p>\n\n @param name the name of the preference\n @param value the new default value for the preference\n',directive
'@param display the Display\n',non-directive
'Events are fired when the color in the control changes via the user\n clicking an selecting a new one in the color dialog. ',directive
'<li>PKCS #1: RSA Encryption Standard, Version 1.5, November 1993</li>\n  ',non-directive
'On the first call to this method,\nit creates the platform MBeanServer and registers all platform MXBeans \nincluding platform MXBeans defined in other packages such as\n{',directive
' The preference dialog implementation of this <code>Dialog</code>\n framework method sends <code>performOk</code> to all pages of the\n preference dialog, then calls <code>handleSave</code> on this dialog to\n save any state, and then calls <code>close</code> to close this dialog.\n',directive
'@throws LineIndexOutOfBoundsException if <code>-delta</code> &gt;= {',directive
'Disposing\n the original colour while the color descriptor is still in use may cause \n SWT to throw a graphic disposed exception.\n \n',directive
?,non-directive
'@since 3.1\n',non-directive
?,non-directive
' @return the HTML contents\n',non-directive
'@param store the preference store, or <code>null</code> if none\n ',directive
'@param node\n            the preference node, or <code>null</code> if none\n ',directive
'@throws NullPointerException if array is null\n',non-directive
'If the listener is already\n registered with the viewer this call moves the listener to the beginning\n of the list.\n ',directive
'\n\nProvides classes for reading and writing the standard ZIP and GZIP\nfile formats.  Also includes classes for compressing and decompressing\ndata using the DEFLATE compression algorithm, which is used by the\nZIP and GZIP file formats. Additionally, there are utility classes\nfor computing the CRC-32 and Adler-32 checksums of arbitrary\ninput streams.\n\n\n<h2>Package Specification</h2>\n\n</a>\n<ul>\n  <li><a href=\"ftp://ftp.uu.net/pub/archiving/zip/doc/appnote-970311-iz.zip\">\n      Info-ZIP Application Note 970311\n      </a> - a detailed description of the Info-ZIP format upon which\n      the <code>java.util.zip</code> classes are based.\n<p>\n  <li><a href=\"http://www.isi.edu/in-notes/rfc1950.txt\">\n      ZLIB Compressed Data Format Specification version 3.3</a>\n      &nbsp;\n      <a href=\"http://www.isi.edu/in-notes/rfc1950.ps\">\n      (PostScript)</a>\n      (RFC 1950)\n<p>\n  <li><a href=\"http://www.isi.edu/in-notes/rfc1951.txt\">\n      DEFLATE Compressed Data Format Specification version 1.3</a>\n      &nbsp;\n      <a href=\"http://www.isi.edu/in-notes/rfc1951.ps\">\n      (PostScript)</a>\n      (RFC 1951)\n<p>\n  <li><a href=\"http://www.isi.edu/in-notes/rfc1952.txt\">\n      GZIP file format specification version 4.3</a>\n      &nbsp;\n      <a href=\"http://www.isi.edu/in-notes/rfc1952.ps\">\n      (PostScript)</a>\n      (RFC 1952)\n<p>\n  <li>CRC-32 checksum is described in RFC 1952 (above)\n<p>\n  <li>Adler-32 checksum is described in RFC 1950 (above)\n\n</ul>\n\n\n<!--\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  <li><a href=\"\">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n-->\n\n@since JDK1.1\n',directive
' Reset the progress bar to it\'s normal style.\n ',non-directive
'The details as to how this is initiated are implementation \nspecific but typically the application has already started and its <code>\nmain</code> method has already been invoked. ',directive
' Creates an empty font registry.\n \n @param display\n            the <code>Display</code>\n @param cleanOnDisplayDisposal\n            whether all fonts allocated by this <code>FontRegistry</code>\n            should be disposed when the display is disposed\n @since 3.1\n',directive
' Saves the current enable/disable state of the given control and its\n descendents in the returned object except for the given list of exception\n cases; the controls that are saved are also disabled.\n \n @param w\n            the control\n @param exceptions\n            the list of controls to not disable (element type:\n            <code>Control</code>)\n @return an object capturing the enable/disable state\n',non-directive
'Note that registries created in this way should not\n be used to allocate any resource that must outlive the given control.\n \n',directive
'Note that the pages need not all belong\n to the same wizard.\n ',directive
'\n<p>\nThis package contains implementations of the\n{@link java.util.Collection Collection} interface.\n<p>\nThe following implementations are provided in the package:\n<ul>\n<li>CompositeCollection - a collection that combines multiple collections into one\n</ul>\nThe following decorators are provided in the package:\n<ul>\n<li>Synchronized - synchronizes method access for multi-threaded environments\n<li>Unmodifiable - ensures the collection cannot be altered\n<li>Predicated - ensures that only elements that are valid according to a predicate can be added\n<li>Typed - ensures that only elements that are of a specific type can be added\n<li>Transformed - transforms elements as they are added\n</ul>\n</pre>\n',directive
'@link java.util.regex.Matcher} class are used to match\ncharacter sequences against a given pattern.  ',non-directive
'Typically this involves temporarily disabling\nmost controls and displaying a busy cursor and progress indicator; while\nthe operation is in progress, the only requests that will be accepted will\nbe ones to cancel the operation.\n',directive
'@param estimatedSize  the initial size of the ArrayList\n ',non-directive
'A path takes the syntax of the path component of a\n                        hierarchical URI. ',non-directive
'@param name the name of the preference\n ',non-directive
'@link #length() length} &gt; 0, i.e. ',directive
' Update the dialog\'s status line to reflect the given status. It is safe\n to call this method before the dialog has been opened.\n \n @param status\n            the status to set\n',directive
'@param collection the <code>Collection</code> to use as input values for the map.\n ',non-directive
' Updates the title to reflect the state of the \n currently active page in this container.\n <p>\n This method is called by the container itself\n when its page changes and may be called\n by the page at other times to force a title  \n update.\n </p>\n',directive
'They are operationally defined as follows:\n\n<ul>\n\n',non-directive
' Sets the minimum size for the control. The control will not be permitted\n to shrink below this size. Note: GridLayout treats a minimum size of 0\n as an undocumented special value, so the smallest possible minimum size \n is a size of 1. A minimum size of SWT.DEFAULT indicates that the result\n of computeSize(int, int, boolean) should be used as the control\'s minimum\n size.\n \n @param min minimum size of the control\n @return this\n',directive
'@see SWT#COLOR_LIST_BACKGROUND\n ',non-directive
' Starting button id reserved for internal use by JFace (value 256). ',directive
' Gets an iterator over an object or primitive array.\n ',non-directive
'<LI>Addition of the <code>java.sql.Types.DATALINK</code> data type -- \n      allows JDBC drivers access to objects stored outside a data source\n  ',directive
'</p>\n',non-directive
'In the JFace provided dialogs this will be\n            an <code>IDialogPage</code>.\n ',directive
' Returns whether the given status object should be displayed.\n \n @param status\n            a status object\n @param mask\n            a mask as per <code>IStatus.matches</code>\n @return <code>true</code> if the given status should be displayed, and\n         <code>false</code> otherwise\n @see org.eclipse.core.runtime.IStatus#matches(int)\n',directive
'@return the window title string, or <code>null</code> for no title\n',directive
?,non-directive
'The data types being transmitted between the JMX connector\nserver and the connector client are JMX\n{',directive
' Creates an instance of a status dialog.\n \n @param parent\n            the parent Shell of the dialog\n',non-directive
'@param value the new value, or <code>null</code> meaning the empty string\n',directive
'<p>\n Included for backwards compatibility.  ',directive
'This allows\n this node to suggest an extent in advance of actually creating \n the wizard.\n ',directive
'<LI>Distributed transactions -- allowing a transaction to span diverse\n      DBMS servers\n  ',non-directive
'A tray can be opened\n in any <code>TrayDialog</code>.\n ',directive
'@return the section, or <code>null</code> if none\n',directive
'Note that the window will have no visual\n representation (no widgets) until it is told to open. ',directive
' The TreeColumnLayout is the {@link Layout} used to maintain {@link TreeColumn} sizes in a \n {@link Tree}.\n \n <p>\n <b>You can only add the {@link Layout} to a container whose <i>only</i>\n child is the {@link Tree} control you want the {@link Layout} applied to.\n Don\'t assign the layout directly the {@link Tree}</b>\n </p>\n \n @since 3.3\n',directive
'@link java.util.concurrent.CopyOnWriteArrayList}, and\n{',directive
'The minimum size is set to the smallest possible\n minimum size supported by SWT. ',directive
'</ul>\n\n',non-directive
?,non-directive
'@since 3.2\n',non-directive
?,non-directive
'The different classes cover the most\ncommon usage contexts for producer-consumer, messaging, parallel\ntasking, and related concurrent designs. ',directive
' Returns the dialog settings for this wizard.\n <p>\n The dialog store is used to record state between\n wizard invocations (for example, radio button selections,\n last directory, etc.).\n </p>\n\n @return the dialog settings, or <code>null</code> if none\n',directive
'Decorations are defined in pre-defined\nlocations relative to the control, and can be set up to show at all times, or only\nwhen the control has focus.  ',directive
'This interface\n is used primarily by the page\'s container \n',directive
' Starting button id reserved for use by clients of JFace (value 1024).\n ',directive
'In the event\n object, the property name is the name of the preference, and the\n old and new values are wrapped as objects.\n ',directive
'If the message line currently displays an error,\n the message is stored and will be shown after a call to clearErrorMessage\n <p>\n Shortcut for <code>setMessage(newMessage, NONE)</code>\n </p>\n \n ',directive
' Sets or clears the currently selected wizard node within this page. \n \n',non-directive
'In cases where an implementation\nsupports the starting of agents after the VM has started the following applies:\n\n<ol>\n  ',directive
'\nProvides a reconciler add-on for an <tt>ITextViewer</tt>.\nA&nbsp; reconciler provides generic synchronization support&nbsp; with\nthe content of the document serving as the <tt>ITextViewer</tt>\'s input.\nThere is no explicit model of what is synchronized.\n<h2>\nPackage Specification</h2>\n<tt>IReconciler</tt> defines the concept of a reconciler. It collaborates\nwith content type specific reconciling strategies (<tt>IReconcilingStrategy</tt>)\nwhich perform the synchronization for a given dirty region. The package\ncontains a default implementation of <tt>IReconciler</tt> (<tt>Reconciler</tt>).\n\n<tt>Reconciler</tt> and <tt>MonoReconciler</tt> implements reconciling\nas a periodic background activity and folds co-located changes while being\ninactive.\n',directive
'Has no\n effect if an identical listener is already registered.\n \n',directive
'@link org.eclipse.swt.graphics.Resource#dispose()} \n on anything returned from this method.</p>\n \n <p>\n Callers may safely downcast the result to the resource type associated with \n the descriptor. ',directive
'@param line the line at which the hunk starts, must be &gt;= 0\n ',directive
' Factory for control animators used by JFace to animate the display of an SWT\n Control. ',directive
' Creates a file field editor.\n \n @param name the name of the preference this field editor works on\n @param labelText the label text of the field editor\n @param enforceAbsolute <code>true</code> if the file path\n  must be absolute, and <code>false</code> otherwise\n @param parent the parent of the field editor\'s control\n',directive
' Creates an integer field editor.\n \n',non-directive
'When the RMI server returns an object to\nits client (caller of the remote method), it tracks the remote\nobject\'s usage in the client. ',directive
'This is most\n important for calls to <code>cancel()</code>.\n ',directive
'<p>\n May return <code>null</code> if the control\n has not been created yet.\n ',directive
'@return settings the dialog settings used to store the dialog\'s location\n         and/or size, or <code>null</code> if the dialog\'s bounds should\n         never be stored.\n \n',directive
' {@inheritDoc} This control can handle {@link String} and\n {@link BrowserInformationControlInput}.\n',directive
'<p>\n This image descriptor will be used to generate an image for a page with\n no image of its own; the image will be computed once and cached.\n ',directive
' Set the foreground and background colors of the\n control to the specified values. If the values are\n null than ignore them. \n @param control the control the foreground and/or background color should be set\n \n @param foreground Color the foreground color (maybe <code>null</code>)\n @param background Color the background color (maybe <code>null</code>)\n',directive
'@link #getNumber(Map,Object)}.\n\n ',non-directive
'In all\ncases that time-outs are used, the time-out specifies the minimum time\nthat the method should wait before indicating that it\ntimed-out.  ',directive
'@param style the SWT style constants for progress monitors created \n \tby the receiver.\n ',non-directive
'<p>\n This iterator is a valid iterator object that will iterate\n over nothing.\n\n ',non-directive
'@link java.lang.management.MemoryPoolMXBean}</tt> </td>\n<td> Memory pool in the Java virtual machine.</td>\n</tr>\n</table>\n</blockquote>\n\n<p>\nA platform MXBean is a <i>managed bean</i> that defines the management\ninterface for one component for the platform and is specified in the\n<a href=\"ManagementFactory.html#MXBean\">\nManagementFactory</a> class.\n\n',non-directive
'<li><a href=\"\">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n',non-directive
?,non-directive
'The typical usage is to establish the defaults for all known preferences\n and then restore previously stored values for preferences whose values \n were different from their defaults. ',directive
'<p>\n The default implementation of this <code>IPreferencePage</code>\n method returns the size set by <code>setSize</code>; if no size\n has been set, but the page has a UI control, the framework\n method <code>doComputeSize</code> is called to compute the size.\n ',directive
'@param allowReadAndDispatch\n            <code>true</code> (the default) if events may be processed\n            while running an operation, <code>false</code> if\n            Display.readAndDispatch() should not be called from\n            ModalContext.\n ',non-directive
'@param name the name of the preference\n ',non-directive
'A modal dialog without a parent is not prevented\n from disappearing behind the application\'s other windows, making it very\n confusing for the user.\n ',directive
'</li>\n</ul>\n\n',non-directive
'Note that each call returns a new SWT image data object.\n ',directive
'Typically, the selection is reduced to its extreme offsets.\n \n',directive
' The TableColumnLayout is the {@link Layout} used to maintain\n {@link TableColumn} sizes in a {@link Table}.\n \n <p>\n <b>You can only add the {@link Layout} to a container whose <i>only</i> child\n is the {@link Table} control you want the {@link Layout} applied to. Don\'t\n assign the layout directly the {@link Table}</b>\n </p>\n \n @since 3.3\n',directive
' Set the layout data of the button to a FormData with appropriate heights\n and widths.\n \n',non-directive
'@return the modified style definitions\n ',non-directive
'@return the string to display, or <code>null</code> if null was passed\n         in\n \n ',directive
'If the preference\'s current\n is different from its old default value, its current value is\n unaffected. ',directive
'@param map  the map to check, may be null\n ',directive
' Creates a copy of the reciever.\n \n',non-directive
' Event object describing an <code>IDialogPage</code> in the midst of changing.\n \n @see IPageChangingListener\n @since 3.3\n',non-directive
'Returns the default-default value (<code>COLOR_DEFAULT_DEFAULT</code>) \n if there is no preference with the given name, or if the current value \n cannot be treated as a color.\n\n ',directive
' Splits a range off the end of the receiver. ',non-directive
'Convert the value of the given key in this dialog\n settings to a double and return it.\n \n',non-directive
' Extends {',non-directive
'@return ProgressMonitorPart\n',non-directive
'@return  a map iterator over nothing\n',non-directive
' Notifies of the pressing of the Help button.\n <p>\n The default implementation of this framework method calls\n <code>performHelp</code> on the currently active page.\n </p>\n',directive
?,non-directive
'@param currentPage\n \n ',non-directive
' Clear out the cached color for name. This is generally\n done when the color preferences changed and any cached colors\n may be disposed. Users of the colors in this class should add a IPropertyChangeListener\n to detect when any of these colors change.\n @param colorName name of the color\n \n @deprecated JFaceColors no longer maintains a cache of colors.  This job \n is now handled by the ColorRegistry.\n',directive
'@return the value as an int, or the default value\n',non-directive
'<p>\nThe class <code>Math</code> provides commonly used mathematical functions such\nas sine, cosine, and square root. ',non-directive
' A blockage has occured. ',non-directive
' Convenience method to open a standard error dialog.\n \n @param parent\n            the parent shell of the dialog, or <code>null</code> if none\n @param title\n            the dialog\'s title, or <code>null</code> if none\n @param message\n            the message\n',directive
' Sets the title for this dialog.\n \n @param title\n            the title.\n',non-directive
'\n <p>\n GridDataFactory instances are created using one of the static methods on this class. \n ',directive
'@see #MessageDialog(Shell, String, Image, String, int, String[], int)\n',non-directive
?,non-directive
'<li>margins(0,0)</li>\n ',non-directive
' Creates the next browser input with the given input as previous one.\n\n ',non-directive
'<li> An object is <em>weakly reachable</em> if it is neither strongly nor\nsoftly reachable but can be reached by traversing a weak reference.  ',directive
?,non-directive
' A mutator for the state of the toggle button. This method will update the\n button, if it exists.\n \n @param toggleState\n            The desired state of the toggle button (<code>true</code>\n            means the toggle should be selected).\n',directive
'The agent options are passed as a single string,\nany additional parsing should be performed by the agent itself. \n\n',directive
'@deprecated use #setPage(DialogPage)\n',directive
' Converts the given value into an SWT point.\n Returns the given default value if the \n value does not represent a point.\n\n @param value the value to be converted\n @param dflt the default value\n @return the value as a point, or the default value\n',non-directive
'It allows both local and remote \nmonitoring and management of the running Java virtual machine.  \n\n',non-directive
' Sets whether ModalContext may process events (by calling\n <code>Display.readAndDispatch()</code>) while running operations. By\n default, ModalContext will process events while running operations. Use\n this method to disallow event processing temporarily.\n \n @param allowReadAndDispatch\n            <code>true</code> (the default) if events may be processed\n            while running an operation, <code>false</code> if\n            Display.readAndDispatch() should not be called from\n            ModalContext.\n @since 3.2\n',directive
'<tt>ContributionManager</tt>\nmaintains the contributions as a dynamic list of contribution items (<tt>IContributionItems</tt>).\n',non-directive
'This complete JDBC API\nis included in the Java<sup><font size=-2>TM</font></sup>  \nStandard Edition (Java SE<sup><font size=-2>TM</font></sup>), version 6.  \n',non-directive
' Creates a new preference node with the given id. The new node has no\n subnodes.\n \n @param id\n            the node id\n',non-directive
'@return the value as a float\n ',non-directive
'Note that this method\n does not save the preference store itself; it just stores the\n values back into the preference store.\n\n ',directive
'<p>\n If the listed font attributes are not contained in the passed style list, nothing happens.\n ',directive
' Return the label for the image.\n',non-directive
'@param text the text widget to adapt\n',non-directive
' Style constant (value <code>1</code>) indicating a layout where the field\n editor\'s label appears on the left with a check box on the right.\n',non-directive
'Both extend class {',directive
'</p>\n \n ',non-directive
'@since 3.1\n\n ',non-directive
'It uses the default partitioning.\n',directive
' Sets the dialog settings for this wizard.\n <p>\n The dialog settings is used to record state between wizard invocations\n (for example, radio button selection, last import directory, etc.)\n </p>\n \n @param settings\n            the dialog settings, or <code>null</code> if none\n @see #getDialogSettings\n  \n',directive
'@return the text control, or <code>null</code> if no\n text field is created yet\n',directive
'Only applicable when an information\n control replacer has been set with\n {',directive
'<LI><code>Struct</code> interface -- mapping for SQL <code>STRUCT</code> \n\t  ',non-directive
'<li>{',non-directive
' IteratorUtils is not normally instantiated.\n',non-directive
?,non-directive
'</dd>\n<dt><code>Can-Set-Native-Method-Prefix</code></dt>\n',non-directive
'@return {',non-directive
' Message type constant used to display an info icon with the message.\n \n @since 2.0\n @deprecated\n',non-directive
' Workaround for https://bugs.eclipse.org/bugs/show_bug.cgi?id=23980 : Shells without borders are\n not resizable on GTK.\n \n',directive
' Adjusts the enable state of the OK \n button to reflect the state of the currently active \n page in this container.\n <p>\n This method is called by the container itself\n when its preference page changes and may be called\n by the page at other times to force a button state\n update.\n </p>\n',directive
'@see org.eclipse.jface.wizard.IWizardContainer\n ',non-directive
?,non-directive
' Sets the default value for the boolean-valued preference with the\n given name. \n <p>\n Note that the current value of the preference is affected if\n the preference\'s current value was its old default value, in which\n case it changes to the new default value. If the preference\'s current\n is different from its old default value, its current value is\n unaffected. No property change events are reported by changing default\n values.\n </p>\n\n @param name the name of the preference\n @param value the new default value for the preference\n',directive
?,non-directive
'This method will be removed soon.\n',directive
'@return the dialog settings, or <code>null</code> if none\n',directive
' Finds and returns the preference node directly\n below the top at the given path.\n\n @param path the path\n @param top top at the given path\n @return the node, or <code>null</code> if none\n \n @since 3.1\n',non-directive
'@param increment\n            a value greater than 0.\n ',directive
