text,comment__class
"This\n implementation always returns <code>IDocumentExtension3.DEFAULT_PARTITIONING</code>.\n\n ",directive
"@param sourceViewer the source viewer to be configured by this configuration\n ",non-directive
"@return the configured partitioning\n ",non-directive
"@see #getConfiguredContentTypes(ISourceViewer)\n ",non-directive
"@since 3.0\n",non-directive
" Returns the label for the given annotation's type.\n\n ",non-directive
"@param annotation the annotation\n ",non-directive
"@return the label the given annotation's type or <code>null</code> if no such label exists\n",null-directive
" Draws a graphical representation of the given annotation within the given bounds.\n ",non-directive
"<p>\n <em>Note that this method is not used when drawing annotations on the editor's\n text widget. ",directive
"This is handled trough a {@link org.eclipse.jface.text.source.AnnotationPainter.IDrawingStrategy}.</em>\n </p>\n ",non-directive
"@param annotation the given annotation\n ",non-directive
"@param gc the drawing GC\n ",non-directive
"@param canvas the canvas to draw on\n ",non-directive
"@param bounds the bounds inside the canvas to draw on\n",non-directive
" Registers a given quick assist processor for a particular content type. ",non-directive
"If there is already\n a processor registered, the new processor is registered instead of the old one.\n\n ",non-directive
"@param processor the quick assist processor to register, or <code>null</code> to remove\n        an existing one\n",null-directive
" Returns a list of quick assist and quick fix proposals for the\n given invocation context.\n\n ",non-directive
"@param invocationContext the invocation context\n ",non-directive
"@return an array of completion proposals or <code>null</code> if no proposals are available\n",null-directive
" Returns the handler for the given command identifier.\n ",non-directive
"<p>\n The same handler instance will be returned when called a more than once\n with the same command identifier.\n ",non-directive
"</p>\n\n ",non-directive
"@param commandId the command identifier\n ",non-directive
"@return the handler for the given command identifier\n ",non-directive
" Enables the support for colored labels in the proposal popup.\n ",non-directive
"<p>Completion proposals can implement {@link ICompletionProposalExtension6}\n to provide colored proposal labels.</p>\n\n ",non-directive
"@param isEnabled if <code>true</code> the support for colored labels is enabled in the proposal popup\n ",non-directive
"@since 3.4\n",non-directive
" Fills the given composite control with controls representing this \n contribution item.  ",non-directive
"Used by <code>StatusLineManager</code>.\n\n ",non-directive
"@param parent the parent control\n",non-directive
" Returns whether this contribution item is dynamic. ",non-directive
"A dynamic contribution\n item contributes items conditionally, dependent on some internal state.\n\n ",non-directive
"@return <code>true</code> if this item is dynamic, and\n  <code>false</code> for normal items\n",non-directive
" Returns whether this contribution item is a group marker.\n ",non-directive
"This information is used when adding items to a group.\n\n ",non-directive
"@return <code>true</code> if this item is a group marker, and\n  <code>false</code> for normal items\n\n ",non-directive
"@see GroupMarker\n ",non-directive
"@see IContributionManager#appendToGroup(String, IContributionItem)\n ",non-directive
"@see IContributionManager#prependToGroup(String, IContributionItem)\n",non-directive
" Returns whether this contribution item is a separator.\n ",non-directive
"This information is used to enable hiding of unnecessary separators.\n\n ",non-directive
"@return <code>true</code> if this item is a separator, and\n  <code>false</code> for normal items\n ",non-directive
"@see Separator\n",non-directive
" Updates any SWT controls cached by this contribution item with changes\n for the the given property. \n \n",non-directive
"@param id the id of the changed property\n ",non-directive
"@since 2.0\n",non-directive
" Sets the overrides for this contribution manager\n \n ",non-directive
"@param newOverrides the overrides for the items of this manager\n ",non-directive
"@since 2.0\n",non-directive
" Replaces the current items with the given items.\n ",non-directive
"Forces an update.\n \n",non-directive
"@param newItems the items with which to replace the current items\n",non-directive
" Converts an accelerator key code to a string representation.\n \n",non-directive
"@param keyCode\n            the key code to be translated\n ",non-directive
"@return a string representation of the key code\n",non-directive
" Maps a standard keyboard key name to an SWT key code. ",non-directive
"Key names are\n converted to upper case before comparison. ",non-directive
"If the key name is a single\n letter, for example \"S\", its character code is returned.\n ",non-directive
"<p>\n The following key names are known (case is ignored):\n \n ",non-directive
"--  <code>\"BACKSPACE\"</code>\n ",non-directive
"--  <code>\"TAB\"</code>\n ",non-directive
"--  <code>\"RETURN\"</code>\n ",non-directive
"--  <code>\"ENTER\"</code>\n ",non-directive
"--  <code>\"ESC\"</code>\n ",non-directive
"--  <code>\"ESCAPE\"</code>\n ",non-directive
"--  <code>\"DELETE\"</code>\n ",non-directive
"--  <code>\"SPACE\"</code>\n ",non-directive
"--  <code>\"ARROW_UP\"</code>, <code>\"ARROW_DOWN\"</code>,\n <code>\"ARROW_LEFT\"</code>, and <code>\"ARROW_RIGHT\"</code>\n ",non-directive
"--  <code>\"PAGE_UP\"</code> and <code>\"PAGE_DOWN\"</code>\n ",non-directive
"--  <code>\"HOME\"</code>\n ",non-directive
"--  <code>\"END\"</code>\n ",non-directive
"--  <code>\"INSERT\"</code>\n ",non-directive
"--  <code>\"F1\"</code>, <code>\"F2\"</code> through <code>\"F12\"</code>\n \n ",non-directive
"</p>\n \n ",non-directive
"@param token\n            the key name\n ",non-directive
"@return the SWT key code, <code>-1</code> if no match was found\n ",non-directive
"@see SWT\n",non-directive
" Maps an SWT key code to a standard keyboard key name. ",non-directive
"The key code is\n stripped of modifiers (SWT.CTRL, SWT.ALT, SWT.SHIFT, and SWT.COMMAND). ",non-directive
"If\n the key code is not an SWT code (for example if it a key code for the key\n 'S'), a string containing a character representation of the key code is\n returned.\n \n",non-directive
"@param keyCode\n            the key code to be translated\n ",non-directive
"@return the string representation of the key code\n ",non-directive
"@see SWT\n ",non-directive
"@since 2.0\n",non-directive
" Returns a string representation of an SWT modifier bit (SWT.CTRL,\n SWT.ALT, SWT.SHIFT, and SWT.COMMAND). ",non-directive
"Returns <code>null</code> if the\n key code is not an SWT modifier bit.\n \n",null-directive
"@param keyCode\n            the SWT modifier bit to be translated\n ",non-directive
"@return the string representation of the SWT modifier bit, or\n         <code>null</code> if the key code was not an SWT modifier bit\n ",null-directive
"@see SWT\n",non-directive
" Convenience method for removing any mnemonics from the given string. ",non-directive
"For\n example, <code>removeMnemonics(\"&Open\")</code> will return\n <code>\"Open\"</code>.\n \n",non-directive
"@param text\n            the text\n ",non-directive
"@return the text sans mnemonics\n",non-directive
" Re-lays out the tool bar.\n ",non-directive
"<p>\n The default implementation of this framework method re-lays out the\n parent when the number of items are different and the new count != 0\n \n ",non-directive
"@param layoutBar\n            the tool bar control\n ",non-directive
"@param oldCount\n            the old number of items\n ",non-directive
"@param newCount\n            the new number of items\n",non-directive
" Returns the context menu manager for this tool bar manager.\n \n",non-directive
"@return the context menu manager, or <code>null</code> if none\n ",null-directive
"@since 3.0\n",non-directive
" Sets the context menu manager for this tool bar manager to the given menu\n manager. ",non-directive
"If the tool bar control exists, it also adds the menu control to\n the tool bar.\n \n",non-directive
"@param contextMenuManager\n            the context menu manager, or <code>null</code> if none\n ",null-directive
"@since 3.0\n",non-directive
" Creates a tool bar manager with the given SWT button style. ",non-directive
"Use the\n <code>createControl</code> method to create the tool bar control.\n \n",non-directive
"@param style\n            the tool bar item style\n ",non-directive
"@see org.eclipse.swt.widgets.ToolBar for valid style bits\n",non-directive
" Inserts a contribution item after the item with the given id.\n\n ",non-directive
"@param id the contribution item id\n ",non-directive
"@param item the contribution item to insert\n ",non-directive
" Adds a contribution item for the given action at the beginning of the \n group with the given name.\n ",non-directive
"Equivalent to\n <code>prependToGroup(groupName,new ActionContributionItem(action))</code>.\n\n ",non-directive
"@param groupName the name of the group\n ",non-directive
"@param action the action\n ",non-directive
" Creates a new separator which also defines a new group having the given group name.\n ",non-directive
"The group name must not be <code>null</code> or the empty string.\n ",directive
"The group name is also used as the item id.\n \n",non-directive
"@param groupName the group name of the separator\n",non-directive
" Returns whether this contribution manager contains dynamic items. ",non-directive
"A\n dynamic contribution item contributes items conditionally, dependent on\n some internal state.\n \n",non-directive
"@return <code>true</code> if this manager contains dynamic items, and\n         <code>false</code> otherwise\n",non-directive
" Returns the index of the item with the given id.\n \n",non-directive
"@param id\n            The id of the item whose index is requested.\n \n",non-directive
"@return <code>int</code> the index or -1 if the item is not found\n",non-directive
" Finds the manager for the menu at the given path. ",non-directive
"A path\n consists of contribution item ids separated by the separator \n character.  ",non-directive
"The path separator character is <code>'/'</code>.\n ",non-directive
"<p>\n Convenience for <code>findUsingPath(path)</code> which\n extracts an <code>IMenuManager</code> if possible.\n ",non-directive
"</p>\n\n ",non-directive
"@param path the path string\n ",non-directive
"@return the menu contribution item, or <code>null</code>\n   if there is no such contribution item or if the item does\n   not have an associated menu manager\n",null-directive
" Returns the action's description if it has one.\n ",non-directive
"Otherwise it returns <code>getToolTipText()</code>.\n \n",non-directive
"@return a description for the action; may be <code>null</code> \n",null-directive
" Returns the hover image for this action as an image descriptor.\n ",non-directive
"<p>\n Hover images will be used on platforms that support changing the image\n when the user hovers over the item. ",non-directive
"This method is associated with \n the <code>IMAGE</code> property;\n property change events are reported when its value changes.\n ",non-directive
"</p>\n\n ",non-directive
"@return the image, or <code>null</code> if this action has no image\n ",null-directive
"@see #IMAGE\n",non-directive
" Returns the image for this action as an image descriptor.\n ",non-directive
"<p>\n This method is associated with the <code>IMAGE</code> property;\n property change events are reported when its value changes.\n ",non-directive
"</p>\n\n ",non-directive
"@return the image, or <code>null</code> if this action has no image\n ",null-directive
"@see #IMAGE\n",non-directive
" Returns whether this action is handled. ",non-directive
"In the default case, this is\n always <code>true</code>. ",non-directive
"However, if the action delegates some of its\n behaviour to some other object, then this method should answer whether\n such an object is currently available.\n \n",directive
"@return <code>true</code> if all of the action's behaviour is\n         available; <code>false</code> otherwise.\n ",non-directive
"@since 3.1\n",non-directive
" Runs this action, passing the triggering SWT event.\n ",non-directive
"As of 2.0, <code>ActionContributionItem</code> calls this method\n instead of <code>run()</code>.  \n ",semi-directive
"The default implementation of this method in <code>Action</code>\n simply calls <code>run()</code> for backwards compatibility.\n \n",semi-directive
"@param event the SWT event which triggered this action being run \n ",non-directive
"@since 2.0\n",non-directive
" Sets the checked status of this action. ",non-directive
"Applicable for the styles\n <code>AS_CHECK_BOX</code> or <code>AS_RADIO_BUTTON</code>.\n ",non-directive
"<p>\n Fires a property change event for the <code>CHECKED</code> property\n if the checked status actually changes as a consequence.\n ",non-directive
"</p>\n\n ",non-directive
"@param checked the new checked status\n ",non-directive
"@see #CHECKED\n",non-directive
" Sets this action's description.\n ",non-directive
"Typically the description is shown as a (longer) help text in the status line.\n ",non-directive
"<p>\n Fires a property change event for the <code>DESCRIPTION</code> property\n if the description actually changes as a consequence.\n ",non-directive
"</p>\n\n ",non-directive
"@param text the description, or <code>null</code> to clear the description\n ",null-directive
"@see #DESCRIPTION\n",non-directive
" Sets the hover image for this action, as an image descriptor.\n ",non-directive
"<p>\n Hover images will be used on platforms that support changing the image\n when the user hovers over the item.Fires a property change event for \n the <code>IMAGE</code> property\n if the image actually changes as a consequence.\n ",non-directive
"</p>\n\n ",non-directive
"@param newImage the image, or <code>null</code> if this \n   action should not have an image\n ",null-directive
"@see #IMAGE\n",non-directive
" Sets the menu creator for this action. ",non-directive
"Applicable for style\n <code>AS_DROP_DOWN_MENU</code>.\n\n ",non-directive
"@param creator the menu creator, or <code>null</code> if none\n",null-directive
" Sets the tool tip text for this action.\n ",non-directive
"<p>\n Fires a property change event for the <code>TOOL_TIP_TEXT</code> property\n if the tool tip text actually changes as a consequence.\n ",non-directive
"</p>\n\n ",non-directive
"@param text the tool tip text, or <code>null</code> if none\n ",null-directive
"@see #TOOL_TIP_TEXT\n",non-directive
" Constructs a new manager.\n\n ",non-directive
"@param mgr the parent manager.  ",non-directive
"All contributions made to the \n      <code>SubCoolBarManager</code> are forwarded and appear in the\n      parent manager.\n",non-directive
" Maps an SWT key code to a standard keyboard key name. ",non-directive
"The key code is\n stripped of modifiers (SWT.CTRL, SWT.ALT, SWT.SHIFT, and SWT.COMMAND). ",non-directive
"If\n the key code is not an SWT code (for example if it a key code for the key\n 'S'), a string containing a character representation of the key code is\n returned.\n \n",non-directive
"@param keyCode\n            the key code to be translated\n ",non-directive
"@return the string representation of the key code\n ",non-directive
"@see org.eclipse.swt.SWT\n ",non-directive
"@since 2.0\n",non-directive
" Reports the outcome of the running of this action via the\n {@link IAction#RESULT} property.\n \n",non-directive
"@param success\n            <code>true</code> if the action succeeded and\n            <code>false</code> if the action failed or was not completed\n ",non-directive
"@see IAction#RESULT\n ",non-directive
"@since 3.0\n",non-directive
" Sets the menu creator for this action.\n ",non-directive
"<p>\n Note that if this method is called, it overrides the check status.\n ",directive
"</p>\n \n ",non-directive
"@param creator\n            the menu creator, or <code>null</code> if none\n",null-directive
" Sets the text for this action.\n ",non-directive
"<p>\n Fires a property change event for the <code>TEXT</code> property if the\n text actually changes as a consequence.\n ",non-directive
"</p>\n <p>\n The accelerator is identified by the last index of a tab character. ",non-directive
"If\n there are no tab characters, then it is identified by the last index of a\n '@' character. ",non-directive
"If neither, then there is no accelerator text. ",non-directive
"Note that\n if you want to insert a '@' character into the text (but no accelerator,\n you can simply insert a '@' or a tab at the end of the text.\n ",semi-directive
"</p>\n \n ",non-directive
"@param text\n            the text, or <code>null</code> if none\n",null-directive
" Checks whether the command with the given identifier should be\n considered active. ",non-directive
"This can be used in systems using some kind of\n user interface filtering (e.g., activities in the Eclipse workbench).\n \n",non-directive
"@param commandId\n            The identifier for the command; must not be\n            <code>null</code>\n ",null-directive
"@return <code>true</code> if the command is active;\n         <code>false</code> otherwise.\n",non-directive
" Fires an execution event before an action is run.\n \n",non-directive
"@param action\n            The action contribution that requires an\n            execution event to be fired. ",non-directive
"Cannot be <code>null</code>.\n ",non-directive
"@param e\n            The SWT Event, may be <code>null</code>.\n \n",null-directive
" Checks whether the item matching this identifier is active. ",non-directive
"This is\n used to decide whether a contribution item with this identifier\n should be made visible. ",non-directive
"An inactive item is not visible.\n \n",non-directive
"@param identifier\n            The identifier of the item from which the active state\n            should be retrieved; must not be <code>null</code>.\n ",null-directive
"@return <code>true</code> if the item is active; <code>false</code>\n         otherwise.\n",non-directive
" Removes a listener from the object referenced by\n <code>identifier</code>. ",non-directive
"This identifier is specific to mechanism\n being used. ",non-directive
"In the case of the Eclipse workbench, this is the command\n identifier.\n \n",non-directive
"@param identifier\n            The identifier of the item to from the listener should be\n            removed; must not be <code>null</code>.\n ",null-directive
"@param listener\n            The listener to be removed; must not be <code>null</code>.\n",null-directive
" Creates a contribution item with the given (optional) id.\n ",non-directive
"The given id is used to find items in a contribution manager,\n and for positioning items relative to other items.\n\n ",non-directive
"@param id the contribution item identifier, or <code>null</code>\n",null-directive
" Find out the enablement of the item\n ",non-directive
"@param item the contribution item for which the enable override value is \n determined\n ",non-directive
"@return \n 				",non-directive
"--  <code>Boolean.TRUE</code> if the given contribution item should be enabled\n 				",non-directive
"--  <code>Boolean.FALSE</code> if the item should be disabled\n 				",non-directive
"--  <code>null</code> if the item may determine its own enablement\n 			\n ",null-directive
"@since 2.0 \n",non-directive
" Returns the menu wrapper for a menu manager.\n ",non-directive
"<p>\n The sub menus within this menu are wrapped within a <code>SubMenuManager</code> to\n monitor additions and removals.  ",non-directive
"If the visibility of this menu is modified\n the visibility of the sub menus is also modified.\n ",non-directive
"<p>\n ",non-directive
"@param mgr the menu manager to be wrapped\n\n ",non-directive
"@return the menu wrapper\n",non-directive
" Returns a progress monitor which reports progress in the status line.\n ",non-directive
"Note that the returned progress monitor may only be accessed from the UI\n thread.\n \n",directive
"@return the progress monitor\n \n         Note: There is a delay after a beginTask message before the\n         monitor is shown. ",directive
"This may not be appropriate for all apps.\n",semi-directive
" Creates and returns this manager's status line control. \n ",non-directive
"Does not create a new control if one already exists.\n\n ",non-directive
"@param parent the parent control\n ",non-directive
"@param style the style for the control\n ",non-directive
"@return the status line control\n ",non-directive
"@since 3.0\n",non-directive
" Return the widget associated with this contribution item. ",non-directive
"It should not\n be cached, as it can be disposed and re-created by its containing\n ContributionManager, which controls all of the widgets lifecycle methods.\n ",directive
"<p>\n This can be used to set layout data on the widget if appropriate. ",non-directive
"The\n actual type of the widget can be any valid control for this\n ContributionItem's current ContributionManager.\n ",non-directive
"</p>\n \n ",non-directive
"@return the widget, or <code>null</code> depending on the lifecycle.\n ",null-directive
"@since 3.4\n",non-directive
" Creates a new contribution item from the given action. ",non-directive
"The id of the\n action is used as the id of the item.\n \n",non-directive
"@param action\n            the action\n",non-directive
" Sets the visibility of the manager.  ",non-directive
"If the visibility is <code>true</code>\n then each item within the manager appears within the parent manager.\n ",non-directive
"Otherwise, the items are not visible.\n\n ",non-directive
"@param visible the new visibility\n",non-directive
" Constructs a new <code>SubContributionManager</code>\n\n ",non-directive
"@param mgr the parent contribution manager.  ",non-directive
"All contributions made to the\n      <code>SubContributionManager</code> are forwarded and appear in the\n      parent manager.\n",non-directive
" Creates a status line contribution item with the given id that displays\n the given number of characters.\n \n",non-directive
"@param id\n            the contribution item's id, or <code>null</code> if it is to\n            have no id\n ",null-directive
"@param charWidth\n            the number of characters to display\n",non-directive
" The drop data is requested.\n ",non-directive
"Updates the current listener and then forwards the event to it.\n \n",non-directive
"@param event the drag source event\n ",non-directive
"@see DragSourceListener#dragSetData(DragSourceEvent)\n",non-directive
" Returns the time when the selection operation\n this transfer is associated with was started.\n \n",non-directive
"@return the time when the selection operation has started\n \n ",non-directive
"@see org.eclipse.swt.events.TypedEvent#time\n",non-directive
" Asserts that an argument is legal. ",non-directive
"If the given boolean is\n not <code>true</code>, an <code>IllegalArgumentException</code>\n is thrown.\n\n ",non-directive
"@param expression the outcome of the check\n ",non-directive
"@return <code>true</code> if the check passes (does not return\n    if the check fails)\n ",non-directive
" Asserts that the given boolean is <code>true</code>. ",non-directive
"If this\n is not the case, some kind of unchecked exception is thrown.\n\n ",non-directive
"@param expression the outcome of the check\n ",non-directive
"@return <code>true</code> if the check passes (does not return\n    if the check fails)\n",non-directive
" Returns the magnitude of the given 2d vector (represented as a Point)\n  \n ",non-directive
"@param p point representing the 2d vector whose magnitude is being computed\n ",non-directive
"@return the magnitude of the given 2d vector\n ",non-directive
"@since 3.0\n",non-directive
" Returns the dot product of the given vectors (expressed as Points)\n \n ",non-directive
"@param p1 the first vector\n ",non-directive
"@param p2 the second vector\n ",non-directive
"@return the dot product of the two vectors\n ",non-directive
"@since 3.0\n",non-directive
" Returns a new point whose coordinates are the maximum of the coordinates\n of the given points\n ",non-directive
"@param p1 a Point\n ",non-directive
"@param p2 a Point\n ",non-directive
"@return point a new point whose coordinates are the maximum of the coordinates\n ",non-directive
"@since 3.0\n",non-directive
" Returns the point in the center of the given rectangle.\n \n",non-directive
"@param rect rectangle being computed\n ",non-directive
"@return a Point at the center of the given rectangle.\n ",non-directive
"@since 3.0\n",non-directive
" Sets result equal to toCopy\n \n ",non-directive
"@param result object that will be modified\n ",non-directive
"@param toCopy object that will be copied\n ",non-directive
"@since 3.1\n",non-directive
" Adds two points as 2d vectors. ",non-directive
"Returns a new point whose coordinates are\n the sum of the original two points.\n \n",non-directive
"@param point1 the first point (not null)\n ",null-directive
"@param point2 the second point (not null)\n ",null-directive
"@return a new point whose coordinates are the sum of the given points\n ",non-directive
"@since 3.0\n",non-directive
" Returns the x or y coordinates of the given rectangle.\n \n",non-directive
"@param toMeasure rectangle being measured\n ",non-directive
"@param width if true, returns x. ",non-directive
"Otherwise, returns y.\n ",non-directive
"@return the x or y coordinate\n ",non-directive
"@since 3.1\n",non-directive
" Returns the edge of the given rectangle is closest to the given\n point.\n \n",non-directive
"@param boundary rectangle to test\n ",non-directive
"@param toTest point to compare\n ",non-directive
"@return one of SWT.LEFT, SWT.RIGHT, SWT.TOP, or SWT.BOTTOM\n \n ",non-directive
"@since 3.0\n",non-directive
" Returns the x,y position of the given rectangle. ",non-directive
"For normalized rectangles\n (rectangles with positive width and height), this is the upper-left\n corner of the rectangle.\n \n",non-directive
"@param toQuery rectangle to query\n ",non-directive
"@return a Point containing the x,y position of the rectangle\n \n ",non-directive
"@since 3.0\n",non-directive
" Returns a new rectangle with the given position and dimensions, expressed\n as points.\n \n",non-directive
"@param position the (x,y) position of the rectangle\n ",non-directive
"@param size the size of the new rectangle, where (x,y) -> (width, height)\n ",non-directive
"@return a new Rectangle with the given position and size\n \n ",non-directive
"@since 3.0\n",non-directive
" Return the comparator used by JFace to sort strings.\n \n",non-directive
"@return the comparator used by JFace to sort strings\n ",non-directive
"@since 3.2\n",non-directive
" Sets the animator factory used by JFace to create control animator\n instances.\n \n",non-directive
"@param factory\n            the AnimatorFactory to use.\n ",non-directive
"@since 3.2\n ",non-directive
"@deprecated this is no longer in use as of 3.3\n",non-directive
" Log the Exception to the logger.\n \n",non-directive
"@param exception\n ",non-directive
"@since 3.4\n",non-directive
" Configure the columns of the given tree in a keyboard-accessible way,\n using the given shell provider to parent dialogs.\n \n",non-directive
"@param table the table\n ",non-directive
"@param shellProvider a shell provider\n ",non-directive
"@return <code>false</code> if the user canceled, <code>true</code>\n         otherwise\n",non-directive
" Flag to avoid interactive error dialogs during automated testing.\n \n",non-directive
"@param flag\n ",non-directive
"@return true if errors should be ignored\n ",non-directive
"@deprecated use getIgnoreErrors()\n",non-directive
" Returns the safe runnable runner.\n \n",non-directive
"@return the safe runnable runner\n \n ",non-directive
"@since 3.1\n",non-directive
" Verifies that the given object is an instance of the given class.\n \n",non-directive
"@param object\n            The object to check; may be <code>null</code>.\n ",null-directive
"@param c\n            The class which the object should be; must not be\n            <code>null</code>.\n",null-directive
" Provides a hash code for the object -- defending against\n <code>null</code>.\n \n",non-directive
"@param object\n            The object for which a hash code is required.\n ",non-directive
"@return <code>object.hashCode</code> or <code>0</code> if\n         <code>object</code> if <code>null</code>.\n",null-directive
" Provides a translation of a particular key from the resource bundle.\n \n",non-directive
"@param resourceBundle\n            The key to look up in the resource bundle; should not be\n            <code>null</code>.\n ",null-directive
"@param key\n            The key to look up in the resource bundle; should not be\n            <code>null</code>.\n ",null-directive
"@param defaultString\n            The value to return if the resource cannot be found; may be\n            <code>null</code>.\n ",null-directive
"@return The value of the translated resource at <code>key</code>. ",non-directive
"If\n         the key cannot be found, then it is simply the\n         <code>defaultString</code>.\n",non-directive
" Common WS query helper method. \n ",non-directive
"@return <code>true</code> for linux platform\n ",non-directive
"@since 3.5\n",non-directive
" Common WS query helper method. \n ",non-directive
"@return <code>true</code> for carbon platforms\n ",non-directive
"@since 3.5\n",non-directive
" The cursor is moving over the drop target. ",non-directive
"Updates the current listener and \n forwards this event to that listener. ",non-directive
"If no listener can handle the drag \n operation the <code>event.detail</code> field is set to <code>DND.DROP_NONE</code> \n to indicate an invalid drop.\n   \n",non-directive
"@param event the drop target event\n ",non-directive
"@see DropTargetListener#dragOver(DropTargetEvent)\n",non-directive
" Forwards this event to the current listener, if there is one. ",non-directive
"Sets the\n current listener to <code>null</code> afterwards.\n \n",non-directive
"@param event the drop target event\n ",non-directive
"@see DropTargetListener#drop(DropTargetEvent)\n",non-directive
" Return the image shown in the decoration, or <code>null</code> if no\n image is specified.\n \n",null-directive
"@return the image shown in the decoration. ",non-directive
"A return value of\n         <code>null</code> signifies a blank decoration.\n",null-directive
" Removes the listener from the collection of listeners who will be\n notified when the decoration is selected.\n \n",non-directive
"@param listener\n            the listener which should no longer be notified. ",non-directive
"This message\n            has no effect if the listener was not previously added to the\n            receiver.\n \n",directive
"@see org.eclipse.swt.events.SelectionListener\n ",non-directive
"@see #addSelectionListener\n",non-directive
" Get the control that is decorated by the receiver.\n \n",non-directive
"@return the Control decorated by the receiver. ",non-directive
"May be <code>null</code>\n         if the control has been uninstalled.\n",null-directive
" Set the image shown in this control decoration. ",non-directive
"Update the rendered\n decoration.\n \n",non-directive
"@param text\n            the text to be shown as a description for the decoration, or\n            <code>null</code> if none has been set.\n",null-directive
" Set the boolean that controls whether the decoration is shown only when\n the control has focus. ",non-directive
"The default value of this setting is\n <code>false</code>.\n \n",non-directive
"@param showOnlyOnFocus\n            <code>true</code> if the decoration should only be shown\n            when the control has focus, and <code>false</code> if it\n            should always be shown. ",non-directive
"Note that if the control is not\n            capable of receiving focus (<code>SWT.NO_FOCUS</code>),\n            then the decoration will never show when this value is\n            <code>true</code>.\n",directive
" Set the margin width in pixels that should be used between the decorator\n and the horizontal edge of the control. ",non-directive
"The default value of this setting\n is <code>0</code>.\n \n",non-directive
"@param marginWidth\n            the number of pixels that should be reserved between the\n            horizontal edge of the control and the adjacent edge of the\n            decoration.\n",non-directive
" Return the rectangle in which the decoration should be rendered, in\n coordinates relative to the specified control. ",non-directive
"If the specified control\n is null, return the rectangle in display coordinates.\n \n",null-directive
"@param targetControl\n            the control whose coordinates should be used\n ",non-directive
"@return the rectangle in which the decoration should be rendered\n",non-directive
" Construct a ControlDecoration for decorating the specified control at the\n specified position relative to the control. ",non-directive
"Render the decoration only on\n the specified Composite or its children. ",non-directive
"The decoration will be clipped\n if it does not appear within the visible bounds of the composite or its\n child composites.\n ",non-directive
"<p>\n SWT constants are used to specify the position of the decoration relative\n to the control. ",non-directive
"The position should include style bits describing both\n the vertical and horizontal orientation. ",non-directive
"<code>SWT.LEFT</code> and\n <code>SWT.RIGHT</code> describe the horizontal placement of the\n decoration relative to the control, and the constants\n <code>SWT.TOP</code>, <code>SWT.CENTER</code>, and\n <code>SWT.BOTTOM</code> describe the vertical alignment of the\n decoration relative to the control. ",non-directive
"Decorations always appear on either\n the left or right side of the control, never above or below it. ",directive
"For\n example, a decoration appearing on the left side of the field, at the\n top, is specified as SWT.LEFT | SWT.TOP. ",non-directive
"If no position style bits are\n specified, the control decoration will be positioned to the left and\n center of the control (<code>SWT.LEFT | SWT.CENTER</code>).\n ",non-directive
"</p>\n \n ",non-directive
"@param control\n            the control to be decorated\n ",non-directive
"@param position\n            bit-wise or of position constants (<code>SWT.TOP</code>,\n            <code>SWT.BOTTOM</code>, <code>SWT.LEFT</code>,\n            <code>SWT.RIGHT</code>, and <code>SWT.CENTER</code>).\n ",non-directive
"@param composite\n            The SWT composite within which the decoration should be\n            rendered. ",non-directive
"The decoration will be clipped to this composite,\n            but it may be rendered on a child of the composite. ",semi-directive
"The\n            decoration will not be visible if the specified composite or\n            its child composites are not visible in the space relative to\n            the control, where the decoration is to be rendered. ",non-directive
"If this\n            value is <code>null</code>, then the decoration will be\n            rendered on whichever composite (or composites) are located in\n            the specified position.\n",null-directive
" Adds an image decoration to the field.\n \n",non-directive
"@param decoration\n            A FieldDecoration describing the image and description for the\n            decoration\n \n ",non-directive
"@param position\n            The SWT constant indicating the position of the decoration\n            relative to the field's control. ",non-directive
"The position should include\n            style bits describing both the vertical and horizontal\n            orientation. ",non-directive
"<code>SWT.LEFT</code> and\n            <code>SWT.RIGHT</code> describe the horizontal placement of\n            the decoration relative to the field, and the constants\n            <code>SWT.TOP</code> and <code>SWT.BOTTOM</code> describe\n            the vertical alignment of the decoration relative to the\n            field. ",non-directive
"Decorations always appear on either horizontal side of\n            the field, never above or below it. ",directive
"For example, a decoration\n            appearing on the left side of the field, at the top, is\n            specified as SWT.LEFT | SWT.TOP. ",non-directive
"If an image decoration\n            already exists in the specified position, it will be replaced\n            by the one specified.\n ",non-directive
"@param showOnFocus\n            <code>true</code> if the decoration should only be shown\n            when the associated control has focus, <code>false</code> if\n            it should always be shown.\n \n",non-directive
" Show the specified text using the same hover dialog as is used to show\n decorator descriptions. ",non-directive
"Normally, a decoration's description text will be\n shown in an info hover over the field's control whenever the mouse hovers\n over the decoration. ",non-directive
"This method can be used to show a decoration's\n description text at other times (such as when the control receives\n focus), or to show other text associated with the field.\n \n",non-directive
" <p>\n If there is currently a hover visible, the hover's text will be replaced\n with the specified text.\n \n",non-directive
"@param text\n            the text to be shown in the info hover, or <code>null</code>\n            if no text should be shown.\n",null-directive
" Set a boolean that indicates whether the receiver should use the\n decoration registry's maximum decoration width when allocating space for\n decorations. ",non-directive
"The default value is <code>true</code>. ",non-directive
"Using the maximum\n decoration width is useful so that decorated fields on the same dialog\n that have different decoration widths will all align. ",semi-directive
"This also allows\n client dialogs to align non-decorated fields with decorated fields by\n consulting the maximum decoration width.\n ",non-directive
"</p>\n <p>\n Clients may wish to set this value to <code>false</code> in cases where\n space usage is more important than alignment of fields. ",semi-directive
